20200208-004707	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200208-004812	ItemAdd	2726618235	ttt	taothunha	699		1	200	1185	2837			0		0	0	0	0	Phông HuyÕt hoµn	2	1	1004	1	-880411356	2020-02-08 00:48:12	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-004825	ItemThrowAway	Player.ThrowAwayItem	ttt	taothunha	699		1	207	1341	3068			0		0	0	0	0	HiÖp ThiÕu kiÕm	0	2	14	70	0	1970-01-01 08:00:00	0	0	0	0	-1	-1	-1
20200208-004850	ItemAdd	2471460818	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	201369178	2020-02-08 00:48:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-004900	ItemConsume	ExpendIdx	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	ChiÕn ThÇn hoµn	2	1	1005	1	1215288180	2020-02-08 00:48:12	1073676288	1073676288	1073676288	0	2	2	1
20200208-004903	ItemConsume	ExpendIdx	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Kú L©n hoµn	2	1	1003	1	-610943830	2020-02-08 00:48:12	1073676288	1073676288	1073676288	0	2	4	1
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-1836909299	2020-02-08 00:48:03	1073676288	1073676288	1073676288	0	2	0	0
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	1215798738	2020-02-08 00:48:03	1073676288	1073676288	1073676288	0	2	1	0
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	1085805964	2020-02-08 00:48:03	1073676288	1073676288	1073676288	0	2	2	0
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1252313725	2020-02-08 00:48:03	1073676288	1073676288	1073676288	0	2	3	0
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	GM Item	2	1	30644	1	-2135442430	2020-02-08 00:48:03	1073676288	1073676288	1073676288	0	2	4	0
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-654300868	2020-02-08 00:48:04	1073676288	1073676288	1073676288	0	2	0	1
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	201369178	2020-02-08 00:48:50	1073676288	1073676288	1073676288	0	2	1	1
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	997	-1407527803	2020-02-08 00:48:12	1073676288	1073676288	1073676288	0	2	3	1
20200208-004907	ItemConsume	ClearItemInPos	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Phông HuyÕt hoµn	2	1	1004	1	-880411356	2020-02-08 00:48:12	1073676288	1073676288	1073676288	0	2	0	2
20200208-004907	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|ClearBagAllItem]			0		1216436836	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-004907	ItemAdd	1216436836	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	GM Item	2	1	30644	1	2075503248	2020-02-08 00:49:07	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-004913	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Process_SanJianTao]			0		1740571182	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Hoan L¨ng Ngoa	0	154	32	100	716738920	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Hoan L¨ng Ch­¬ng	0	153	32	100	1427530889	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Hoan L¨ng Phi Phong	0	152	32	100	82304833	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	§»ng Giao Ngoa	0	154	33	100	452892438	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	§»ng Giao Ch­¬ng	0	153	33	100	441184700	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	§»ng Giao Phi Phong	0	152	33	100	-189206931	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Khëi Ph­îng Ngoa	0	154	34	100	-2020505317	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Khëi Ph­îng Ch­¬ng	0	153	34	100	-585888904	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-004913	ItemAdd	1740571182	ttt	taothunha	699		1	200	1182	2833			0		0	0	0	0	Khëi Ph­îng Phi Phon	0	152	34	100	-853356523	2020-02-08 00:49:13	0	0	0	15	-1	-1	-1
20200208-005047	ItemAdd	2471460818	ttt	taothunha	799		1	200	1180	2836			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1836772802	2020-02-08 00:50:47	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005047	ItemAdd	2471460818	ttt	taothunha	799		1	200	1180	2836			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-655993256	2020-02-08 00:50:47	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005047	ItemAdd	2471460818	ttt	taothunha	799		1	200	1180	2836			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	446595778	2020-02-08 00:50:47	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005047	ItemAdd	2471460818	ttt	taothunha	799		1	200	1180	2836			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	1458688903	2020-02-08 00:50:47	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005119	large_str	Pay[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Money]			0		2936920919	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-005119	MoneyEarn	2936920919	ttt	taothunha	799		40000000	200	1362	2822			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-005124	ItemAdd	BuySell.Buy	ttt	taothunha	799		1	200	1365	2821			0		0	0	0	0	Ng­ DÞch §¬n	1	0	20	1	1	2020-02-08 00:51:23	4294901760	4294901760	4294901760	0	-1	-1	-1
20200208-005124	MoneyPay	MoneySilver.Pay	ttt	taothunha	799		45000	200	1365	2821			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-005125	ItemConsume	ItemList.Use	ttt	taothunha	799		1	200	1365	2821			0		0	0	0	0	Ng­ DÞch §¬n	1	0	20	1	1	2020-02-08 00:51:23	4294901760	4294901760	4294901760	0	2	1	2
20200208-005301	ItemAdd	2471460818	ttt	taomuonthu	1		1	300	1637	3551			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-242955076	2020-02-08 00:53:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005301	ItemAdd	2471460818	ttt	taomuonthu	1		1	300	1637	3551			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1980343864	2020-02-08 00:53:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005301	ItemAdd	2471460818	ttt	taomuonthu	1		1	300	1637	3551			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-1863713687	2020-02-08 00:53:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005301	ItemAdd	2471460818	ttt	taomuonthu	1		1	300	1637	3551			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	-2084450395	2020-02-08 00:53:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005301	ItemAdd	207423358	ttt	taomuonthu	1		1	300	1637	3551			0		0	0	0	0	GM Item	2	1	30644	1	693259850	2020-02-08 00:53:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005303	ItemAdd	1866858960	ttt	taomuonthu	1		1	300	1637	3551			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	6887727	2020-02-08 00:53:03	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005308	ItemAdd	2726618235	ttt	taomuonthu	699		1	300	1639	3555			0		0	0	0	0	Phiªu Vò	0	105	15	15000	1392480508	2020-02-08 00:53:08	26418616	0	0	0	-1	-1	-1
20200208-005308	ItemAdd	2726618235	ttt	taomuonthu	699		1	300	1639	3555			0		0	0	0	0	ChiÕn ThÇn hoµn	2	1	1005	1	951050887	2020-02-08 00:53:08	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005308	ItemAdd	2726618235	ttt	taomuonthu	699		1	300	1639	3555			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	1000	64502240	2020-02-08 00:53:08	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005308	ItemAdd	2726618235	ttt	taomuonthu	699		1	300	1639	3555			0		0	0	0	0	Kú L©n hoµn	2	1	1003	1	2085566602	2020-02-08 00:53:08	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005308	ItemAdd	2726618235	ttt	taomuonthu	699		1	300	1639	3555			0		0	0	0	0	Phông HuyÕt hoµn	2	1	1004	1	765984772	2020-02-08 00:53:08	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005545	ItemAdd	2471460818	tt	asdasd	1		1	300	1637	3551			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	828028632	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005545	ItemAdd	2471460818	tt	asdasd	1		1	300	1637	3551			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1463636444	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005545	ItemAdd	2471460818	tt	asdasd	1		1	300	1637	3551			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-2113324811	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005545	ItemAdd	2471460818	tt	asdasd	1		1	300	1637	3551			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1120692743	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005545	ItemAdd	207423358	tt	asdasd	1		1	300	1637	3551			0		0	0	0	0	GM Item	2	1	30644	1	-709882924	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005546	ItemAdd	1866858960	tt	asdasd	1		1	300	1637	3551			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-920282011	2020-02-08 00:55:46	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005557	ItemAdd	2726618235	tt	asdasd	699		1	300	1643	3553			0		0	0	0	0	Phiªu Vò	0	105	15	15000	1174712342	2020-02-08 00:55:57	26417709	0	0	0	-1	-1	-1
20200208-005557	ItemAdd	2726618235	tt	asdasd	699		1	300	1643	3553			0		0	0	0	0	ChiÕn ThÇn hoµn	2	1	1005	1	1778155513	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005557	ItemAdd	2726618235	tt	asdasd	699		1	300	1643	3553			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	1000	917125146	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005557	ItemAdd	2726618235	tt	asdasd	699		1	300	1643	3553			0		0	0	0	0	Kú L©n hoµn	2	1	1003	1	-586325441	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005557	ItemAdd	2726618235	tt	asdasd	699		1	300	1643	3553			0		0	0	0	0	Phông HuyÕt hoµn	2	1	1004	1	2116610337	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005611	ItemAdd	2471460818	tt	asdasd	799		1	300	1643	3553			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	1457506104	2020-02-08 00:56:11	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	828028632	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	2	0	0
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1463636444	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	2	1	0
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-2113324811	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	2	2	0
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1120692743	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	2	3	0
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	GM Item	2	1	30644	1	-709882924	2020-02-08 00:55:45	1073676288	1073676288	1073676288	0	2	4	0
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-920282011	2020-02-08 00:55:46	1073676288	1073676288	1073676288	0	2	0	1
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	ChiÕn ThÇn hoµn	2	1	1005	1	1778155513	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	2	2	1
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	1000	917125146	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	2	3	1
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Kú L©n hoµn	2	1	1003	1	-586325441	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	2	4	1
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Phông HuyÕt hoµn	2	1	1004	1	2116610337	2020-02-08 00:55:57	1073676288	1073676288	1073676288	0	2	0	2
20200208-005623	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	1457506104	2020-02-08 00:56:11	1073676288	1073676288	1073676288	0	2	1	2
20200208-005623	ItemAdd	1216436836	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	GM Item	2	1	30644	1	1659390722	2020-02-08 00:56:23	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Hoan L¨ng Ngoa	0	154	32	100	-551843069	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Hoan L¨ng Ch­¬ng	0	153	32	100	748382337	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Hoan L¨ng Phi Phong	0	152	32	100	-907409066	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	§»ng Giao Ngoa	0	154	33	100	-1108047824	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	§»ng Giao Ch­¬ng	0	153	33	100	2067760867	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	§»ng Giao Phi Phong	0	152	33	100	1318581733	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Khëi Ph­îng Ngoa	0	154	34	100	1063035511	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Khëi Ph­îng Ch­¬ng	0	153	34	100	1190446361	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005656	ItemAdd	1740571182	tt	asdasd	799		1	300	1646	3552			0		0	0	0	0	Khëi Ph­îng Phi Phon	0	152	34	100	-714372146	2020-02-08 00:56:56	0	0	0	15	-1	-1	-1
20200208-005828	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|vknt]			0		2828266033	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	¢m D­¬ng Ên	0	0	16	290	178842153	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Nha Cöu	0	2	38	290	2035304951	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	ThÇn Ch©m	0	5	42	290	629106448	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Kh«ng cã	0	1	55	290	2036724049	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	NghÞch L©n	0	3	66	270	600370790	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Kh« Méc Long Ng©m	0	10	77	290	1154439647	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Th¸i H­	0	9	88	270	1894077068	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	D­îc S­ tr­îng	0	8	99	270	2087579542	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Th­¬ng N«	0	6	110	270	516534699	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	BÊt X¹ Chi X¹	0	4	121	250	-1078395927	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Thanh Long	0	11	14	310	168703710	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-005828	ItemAdd	2828266033	tt	asdasd	799		1	300	1665	3561			0		0	0	0	0	Thiªn T«n	0	7	14	310	-148800073	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	-1	-1	-1
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	GM Item	2	1	30644	1	1659390722	2020-02-08 00:56:23	1073676288	1073676288	1073676288	0	2	0	0
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Hoan L¨ng Ngoa	0	154	32	100	-551843069	2020-02-08 00:56:56	0	0	0	15	2	1	0
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Hoan L¨ng Ch­¬ng	0	153	32	100	748382337	2020-02-08 00:56:56	0	0	0	15	2	2	0
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Hoan L¨ng Phi Phong	0	152	32	100	-907409066	2020-02-08 00:56:56	0	0	0	15	2	3	0
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	§»ng Giao Ngoa	0	154	33	100	-1108047824	2020-02-08 00:56:56	0	0	0	15	2	4	0
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	§»ng Giao Ch­¬ng	0	153	33	100	2067760867	2020-02-08 00:56:56	0	0	0	15	2	0	1
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	§»ng Giao Phi Phong	0	152	33	100	1318581733	2020-02-08 00:56:56	0	0	0	15	2	1	1
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	HiÖp ThiÕu kiÕm	0	2	14	70	0	1970-01-01 08:00:00	0	0	0	0	2	2	1
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Nha Cöu	0	2	38	290	2035304951	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	3	1
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	ThÇn Ch©m	0	5	42	290	629106448	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	4	1
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Kh«ng cã	0	1	55	290	2036724049	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	0	2
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	NghÞch L©n	0	3	66	270	600370790	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	1	2
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Kh« Méc Long Ng©m	0	10	77	290	1154439647	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	2	2
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	Th¸i H­	0	9	88	270	1894077068	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	3	2
20200208-010000	ItemConsume	ClearItemInPos	tt	asdasd	799		1	300	1636	3417			0		0	0	0	0	D­îc S­ tr­îng	0	8	99	270	2087579542	2020-02-08 00:58:28	1105541120	1105541120	1105541120	15	2	4	2
