route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
6	62	09*iiiLuvPeMap	344	0	99	97	69	5	4
6	63	62*oIoNhocLem	364	0	96	60	19	5	4
6	64	20*KhongChutHoiHan	256	0	99	47	38	6	3
6	65	04*zFC36XoSoThuDo	312	0	98	10	0	10	0
6	66	09*iiAjiMoto	254	0	96	7	2	7	2
6	67	11*S2MrPhiTieuS2	249	0	97	78	71	18	15
6	68	16*iBuonVoDoi	355	0	96	62	37	7	3
6	69	08*oOoLinhNhioOo	265	0	97	41	40	4	7
6	70	07*zXGameXz	303	0	99	50	34	5	6
6	71	03*BaByOfTheSky	267	0	97	125	101	5	9
6	72	17*DarkGiaCat	321	0	98	77	58	5	4
6	73	11*oIIoChuotJerry	275	0	94	8	1	8	1
6	74	39*BpGaTrongThien	299	0	97	77	64	4	5
6	75	15*jx2zMrSky	359	0	98	230	150	6	5
6	76	11*o0AKiraKoi0o	360	0	99	177	133	11	2
6	77	50*oHNozzzMrLoi	318	0	98	16	3	7	2
6	78	22*§­êngV©nLong	318	0	99	35	22	7	4
6	79	02*DßngM¸uAnhHïng	275	0	96	8	1	8	1
6	80	07*xXxBlackStarxXx	299	0	98	73	62	12	6
6	81	03*Jx2KeVin	278	0	95	72	62	5	4
6	82	06*zXRoiLeViEmXz	321	0	99	77	65	7	2
6	83	19*0WBaVuongW0	279	0	97	80	62	14	17
6	84	08*s2NamCungLinh	326	0	98	303	248	33	30
6	85	16*oVzDavidNam	280	0	99	49	54	3	6
6	86	66*0WBaVuongW0	305	0	97	82	63	16	18
6	87	22*baileys79	284	0	96	61	54	10	9
6	88	22*1stFirtLove	310	0	98	118	105	7	4
6	89	62*KimTaeHee	287	0	99	96	88	8	1
6	90	07*XZZSanNoLeZZX	328	0	96	17	5	17	5
6	91	07*playDan3	291	0	96	69	52	6	6
6	92	15*MongBaVuongJX2	325	0	96	52	40	6	6
6	93	39*1stPhuongAnhHY	292	0	98	184	153	10	10
6	94	20*iPadNew	314	0	98	71	53	10	12
6	95	11*DuongUyenNhi5	268	0	99	16	10	13	9
6	96	07*zoHongTuyet	265	0	98	8	2	8	2
6	97	66*anhchienvn	256	0	97	9	2	9	2
6	98	23*ioS2oiPeNgoc	254	0	95	87	80	4	6
6	99	03*Radiation	252	0	98	11	5	7	4
6	100	62*ViNaMiu	247	0	96	30	24	4	5
8	1	04*T«nNg¹oTuyÕt	378	100	99	118	71	7	2
8	2	08*RzHoaXuyenChi	367	90	99	128	99	7	3
8	3	10*iPhuongQuanChua	363	85	99	83	62	9	2
8	4	90*C«ngChóaTuyÕt	359	80	97	117	86	11	7
8	5	50*zNzBeautifulGirl	357	75	99	169	127	8	6
8	6	11*oIoPeHaXynk	352	70	99	171	127	18	15
8	7	15*B52TraiTimCuaGio	352	65	97	75	50	6	4
8	8	07*zSGzVitDet	349	60	95	59	28	8	6
8	9	08*1thSamsung	348	55	96	283	244	20	16
8	10	20*iZMytXinhXinh	348	50	99	126	101	6	3
8	11	02*HäSÇuTªnU	289	0	99	16	7	16	7
8	12	01*1stOneLoVe	299	0	97	32	22	8	1
8	13	35*zTzHatCatNho	290	0	98	16	6	6	6
8	14	62*JxPeHeoz	306	0	98	156	136	4	6
8	15	15*iovzZThoXjjnh	292	0	99	108	98	6	3
8	16	03*z7zHoney	297	0	97	109	96	12	16
8	17	15*1S2NghiªmXu©nS¬n	299	0	97	85	72	6	4
8	18	14*HPzGaTapBuz	336	0	96	88	73	7	2
8	19	02*ngockylan	335	0	99	226	161	4	5
8	20	03*iiovzZThoXjjjnh	287	0	99	112	102	10	7
8	21	08*NMKo0oMabu	287	0	96	18	10	18	10
8	22	08*NoiLongGaiCave	308	0	95	62	49	6	3
8	23	02*VîN­ícM¾t	301	0	95	133	124	21	21
8	24	19*oNhuJotNang	288	0	99	97	88	4	5
8	25	20*xanhlam	311	0	98	103	89	7	8
8	26	03*BaGiaLangTu	334	0	96	81	63	6	3
8	27	07*NgoNghinhz	334	0	97	42	29	7	4
8	28	11*zZxHMTzTrangMiu	331	0	99	126	83	7	4
8	29	08*34HDMinhHieu	326	0	97	92	58	6	3
8	30	23*FoxRain	322	0	97	118	100	7	3
8	31	06*S2PeHeo	315	0	96	61	49	5	4
8	32	16*S2QuynhNgaTienTu	314	0	98	68	51	4	5
8	33	10*s0sMyNuBuff	285	0	93	94	83	6	3
8	34	16*TeamDaoHoa	286	0	99	158	140	5	4
8	35	22*ZxZxxbuffxxZxZ	287	0	99	74	63	5	4
8	36	07*zHeoNhi	288	0	99	60	48	7	2
8	37	23*oIIoMito	288	0	99	25	17	6	3
8	38	08*iipevyVit88z	290	0	99	49	37	5	4
8	39	15*iiPucca	292	0	98	78	61	4	5
8	40	09*oONgocHanBaByOo	305	0	95	87	80	15	13
8	41	20*1stGaXinh2	296	0	92	48	36	15	9
8	42	02*zjMochiSweets	303	0	98	57	49	12	12
8	43	12*365NgayNh0Anh	296	0	99	96	85	4	5
8	44	08*zS2zSexyGirlxS2x	312	0	97	110	91	6	3
8	45	20*o0oKrTonBao	296	0	98	87	73	4	5
8	46	09*QMzzzMingMing	336	0	99	85	48	7	5
8	47	23*sisusu	295	0	97	59	46	7	2
8	48	08*iissSunny	301	0	99	22	11	6	3
8	49	08*AKhacThienKieu	295	0	99	51	39	4	5
8	50	23*520zBoCongAnhz	300	0	98	162	142	7	8
8	51	11*xxEmGaiXinhxz	293	0	99	61	54	7	2
8	52	11*oS2oWinterCream	307	0	99	30	21	16	10
8	53	01*IzzChiChi1989	292	0	95	66	56	16	16
8	54	03*ZxiiThuGiang	339	0	98	33	14	9	4
8	55	35*izzLyThuThuyzz	292	0	97	35	22	4	5
8	56	03*DLKizi0kiaCobe	306	0	97	115	94	11	9
8	57	68*JzSailorMoon	312	0	97	112	91	9	7
8	58	15*zIzSnowQueen	314	0	98	87	77	5	4
8	59	08*FMLzJuLietNo1z	318	0	98	71	54	5	4
8	60	17*ozz0zZeRoz0zzo	322	0	99	284	228	11	7
8	61	63*oIzCallGirl	329	0	96	91	67	6	3
8	62	24*zQfxxxNguNhi7777	332	0	98	37	21	13	10
8	63	07*iiiiiWideAsSky	347	0	96	195	134	7	4
8	64	25*oS2oAngeloS2o	288	0	99	52	46	7	2
8	65	11*crOXOcavein	303	0	96	22	11	5	4
8	66	08*0oLIonAIRtopUPo0	287	0	98	60	48	6	3
8	67	11*xN§xS­TöC¸i	287	0	96	87	84	13	6
8	68	12*iPeTapBuff	340	0	96	172	133	7	3
8	69	33*o0BeoTay0o	289	0	99	77	65	6	3
8	70	09*TheoSauDeBuff	299	0	99	97	91	5	4
8	71	14*Favortes	290	0	97	137	122	4	5
8	72	20*z0zHoaKiemz0z	306	0	96	71	88	6	6
8	73	07*ZzEmDaVeZz	292	0	99	118	108	12	8
8	74	15*B52zH0tGjrlYenTy	298	0	98	110	82	5	5
8	75	16*SmurfComeBack	344	0	97	103	72	5	4
8	76	07*zzIzCaVienChien	345	0	99	229	194	10	8
8	77	10*iSTzPeChanh	306	0	95	127	114	19	15
8	78	14*zN4zKelly	306	0	98	100	85	6	8
8	79	66*oNhuJotNang	292	0	99	105	95	12	12
8	80	17*TsPeTrucDeThuong	299	0	99	71	67	47	38
8	81	13*ZxcNaragiang	292	0	96	35	25	5	4
8	82	22*zBGzBuffHunterz	307	0	95	113	93	5	4
8	83	17*o0oMiMio0o	293	0	97	105	87	6	3
8	84	16*duongtuyet157	309	0	97	62	47	4	5
8	85	07*oSlgzBelxaka	293	0	96	38	34	8	1
8	86	25*oSnMissLoVenSo	300	0	99	70	57	6	3
8	87	35*IzDuongTjeuMuoi	295	0	97	81	70	4	5
8	88	07*XzXBxTHIENBAOXzX	301	0	99	184	158	4	5
8	89	06*AcAcMama	295	0	97	55	44	15	10
8	90	01*1lbzzGaiBanRuou	311	0	95	74	59	7	2
8	91	01*iBxAnhNo1	296	0	99	56	49	9	6
8	92	01*ThuûL­uGiang	308	0	95	50	42	7	2
8	93	01*oViMotNguoi	296	0	97	61	50	17	17
8	94	07*24hNhíAnh	305	0	99	44	30	7	6
8	95	04*V×EmBáGame	291	0	93	45	36	7	2
8	96	06*ZzZNgocTranZzZ	289	0	99	54	42	6	3
8	97	68*ZxDojNgaMyxZ	288	0	98	199	185	14	15
