route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
3	35	07*zXz1StDatMaToSu	368	170	99	188	153	15	9
3	36	17*zDanChoiNuaMua	353	170	97	158	133	15	10
3	37	08*xxxCoGiaoThao	388	170	98	220	171	19	12
3	38	01*tltVIP	330	170	99	64	47	5	4
3	39	20*zx1StDatMaToSu	361	170	99	207	169	19	15
3	40	17*NTTUniversity	270	170	96	112	96	4	6
3	41	62*zOTanVuongok	254	170	99	34	29	9	8
3	42	02*zZioizTungJun	389	165	99	97	60	12	4
3	43	06*TieuHaiAu	254	165	98	40	32	8	7
3	44	25*QKAoSadForever	251	165	99	32	33	6	3
3	45	62*NO1DouBleRicH	252	160	99	41	40	5	4
3	46	09*1stTroVezMH	307	155	99	93	77	4	5
3	47	01*ZxLªQuúnhxZ	296	150	99	66	66	7	2
3	48	09*oS2oAnMinh	312	145	98	159	137	10	10
3	49	07*MrChjPhe0	291	145	98	47	33	4	5
3	50	02*xzHoangDiepzx	263	145	97	61	51	6	7
3	51	08*iS2iDongDong	327	145	99	105	88	5	4
3	52	17*zQuyetMaTroVez	234	145	99	25	24	3	6
3	53	62*Jx2Mrquan1st	268	140	99	65	65	16	8
3	54	03*iIiMarky	249	140	99	65	60	4	7
3	55	08*ooAnh6	368	135	97	397	322	36	33
3	56	09*zHoAngTuMap	258	135	97	78	71	2	7
3	57	02*St0zTruongCuiz0	256	130	99	72	68	4	5
3	58	17*TLKhongTien	249	130	99	77	98	5	4
3	59	09*S2AnhEm	314	130	97	91	69	6	3
3	60	08*L0ngTieuTu	320	130	96	64	49	10	7
3	61	17*S2z§¹iS­MªG¸izZ	254	130	97	60	54	5	4
3	62	07*zFBCzKhoaiTo17cm	288	125	97	41	38	5	6
3	63	03*oUSAoVagabondz	293	120	99	75	61	8	4
3	64	66*MrMaCaRong	333	100	96	73	57	13	9
3	65	09*BacKieuPhongTLT	241	100	99	112	105	5	4
3	66	16*Jx2OngBak	441	100	93	94	44	12	3
3	67	01*iiiSvTi3uSuPhu	318	100	93	104	53	5	4
3	68	17*QuyenBaDao	344	90	99	47	28	8	6
3	69	09*AcBienHoaHCM	346	90	99	48	25	10	8
3	70	22*Fc37Saker191	281	90	98	20	10	6	3
3	71	20*S2oMyLifeLonely	259	90	96	69	60	3	7
3	72	11*zMagicWand	246	90	97	24	21	2	7
3	73	22*zQzShinTeaYang	275	90	98	24	16	4	5
3	74	08*iiHDx981	302	85	96	213	163	5	5
3	75	22*iSGxDatMaSuTo	292	85	98	28	17	5	4
3	76	20*SuperSoi	237	85	97	77	70	6	3
3	77	17*oS2oWhyNot	261	80	99	40	37	5	5
3	78	20*1stPHA*TN	254	80	96	24	17	5	5
3	79	03*xzInCREDiBleHS	353	80	97	33	14	16	9
3	80	02*NguoiKoMangHo	316	80	99	36	29	5	4
3	81	15*S2Anh4BanIphone	253	80	94	90	82	5	4
3	82	22*iSvLaHanDayXeBo	368	80	92	97	49	7	4
3	83	11*xThienMaLoanVux	245	80	99	28	21	5	4
3	84	02*oHoBOVOTUIoHo	263	75	96	101	93	5	10
3	85	22*U40No1ThanhNam	355	75	99	413	347	42	34
3	86	15*z0zDevidz0z	256	75	96	26	22	9	9
3	87	01*ChuTieuTlt	255	70	99	114	105	5	4
3	88	15*DoHaiBang2012	261	70	99	24	19	5	4
3	89	01*§ãngG¹ch	243	70	99	29	28	10	5
3	90	02*TjeuNga0GjangH0	284	70	99	47	56	6	7
3	91	08*xTLTxHandSome	241	70	99	56	45	2	7
3	92	02*AnhViet86	246	65	97	66	65	4	5
3	93	15*IIsKpThangCoHon	318	65	99	30	21	15	4
3	94	62*ductrung	260	65	99	30	39	7	2
3	95	50*73zHiIamDauTroc	359	65	98	107	73	6	4
3	96	08*Jx2TrulLuiDaiSu	373	65	94	76	33	11	4
3	97	03*anhdayvolamgavai	237	60	99	71	67	6	3
3	98	09*zThIcHPk	245	60	99	33	28	11	12
3	99	07*Z0iavaochua0Z	261	60	97	41	33	8	11
3	100	22*IzBuddhaSaid	267	60	96	23	14	5	4
3	101	02*oHuyenThoaiTLTo	272	60	99	57	68	6	6
3	102	02*1dikotrolai689	251	60	99	27	23	8	7
3	103	07*OzTr­îngH­V«z0	251	55	97	39	30	5	4
3	104	09*ooooMrCat	261	55	99	63	58	4	5
3	105	16*tamquocchi	353	55	99	109	78	9	7
3	106	07*LÝnhPro010	258	50	99	58	53	10	8
3	107	08*RollsRoice	280	50	99	42	34	4	5
3	108	07*1stCaXaVaoMom	263	50	93	44	36	15	10
3	109	08*ZTLTzThanTUongZ	302	50	98	25	13	17	11
3	110	04*zS2zLightKingGx3	345	0	96	29	7	7	4
3	111	07*iZiGeorge	254	0	99	59	89	5	4
3	112	20*zZHrChi	271	0	91	49	41	5	4
3	113	03*zzZzLifeOrDeath	277	0	96	20	12	13	8
3	114	35*izLyThienVuongz	290	0	97	39	24	5	6
3	115	08*ZzCaSavoDoiZsss	256	0	99	73	65	2	7
3	116	02*1stPh­¬ngAnk	257	0	99	18	10	7	2
3	117	08*OmCuaNgayHomQa	261	0	99	50	37	7	2
3	118	07*KcvPervertMonk	300	0	98	73	59	6	4
3	119	08*S2VpSuThuc	253	0	99	7	2	7	2
3	120	07*xxx1CuKhoai9	291	0	99	37	28	21	23
3	121	07*§ÇuGÊuC«nL«n	297	0	99	24	14	24	14
3	122	07*iZichjmchjch	266	0	99	88	95	7	2
3	123	02*LoDich32Rang	336	0	96	16	3	8	1
3	124	03*H¾cKh¸ch	260	0	96	10	5	10	5
3	125	03*KMiSieuXayDa	311	0	96	80	58	17	14
3	126	03*oBatKhoc	272	0	99	43	37	5	5
3	127	35*TLTTeLeTeLe	317	0	98	101	75	13	12
3	128	03*AEzMytusCZ	360	0	99	81	45	8	2
3	129	08*oIoTLTBigBang	283	0	96	26	18	5	4
3	130	09*zBritainUSx	263	0	99	72	72	8	2
3	131	35*1StzTroVeCatBuiz	305	0	98	62	50	7	2
3	132	16*SoDaCoCa	296	0	99	63	43	12	12
3	133	11*520zWhereDoWeGo	303	0	97	40	31	22	23
3	134	09*zzNoBiTazzMH	239	0	96	7	2	7	2
3	135	07*§¹iS­Xèn	248	0	99	60	54	4	5
3	136	16*HoaBanXuongNui	248	0	96	52	47	4	5
3	137	08*IslRoj2	236	0	97	26	23	6	3
3	138	68*MTzVoDanhTang	303	0	96	65	50	5	4
3	139	08*iTrynDameRE	282	0	99	28	18	8	1
3	140	09*CoGiaoThaoVN	342	0	98	200	156	14	11
3	141	14*osGoTioss	265	0	99	16	10	14	9
3	142	08*OmBomTuSat	333	0	98	136	113	21	16
3	143	03*TrÇnCh©n	285	0	98	24	12	8	4
3	144	07*aAaToiCoDon	314	0	99	32	17	9	10
3	145	33*ThieuLam3G	349	0	99	36	17	7	2
3	146	08*OMGNice	234	0	96	52	55	9	5
3	147	91*KhongMinhxz	253	0	99	35	26	7	5
3	148	39*zzzKaRaOKezzz	329	0	98	117	95	14	11
3	149	20*oCQzCaSaToanMiss	276	0	98	8	1	8	1
3	150	08*TNooMaiYeuEm	272	0	99	43	36	5	4
3	151	66*zGiaNgheoTcz	304	0	96	81	67	4	5
3	152	03*TLTNo1ThanhNam	338	0	99	334	286	13	10
3	153	06*Kh«ngLïiB­íc	251	0	99	10	4	8	4
3	154	20*JX2No1ThanhNam	333	0	99	356	303	21	17
3	155	07*ZxLamTuan88xZ	298	0	98	24	15	16	12
3	156	39*IoIOnePecieIoI	287	0	92	34	23	5	4
3	157	25*IzzLaDyKiller	264	0	99	19	11	12	8
3	158	07*ZzNguynVanNamzZ	302	0	97	18	8	9	0
3	159	08*KjUcBuon	244	0	99	19	13	6	3
3	160	09*o0oAlex	308	0	96	57	60	4	5
3	161	01*xxx23xxxMrHungCz	241	0	99	8	5	4	5
3	162	03*hacbachmy	260	0	97	16	9	6	8
3	163	07*o0o1stDuyKaKaoOo	239	0	99	74	71	7	2
3	164	08*S2oCauBeBuonoS2	288	0	95	31	24	12	7
3	165	08*TruongHuyen9495	323	0	97	31	17	7	4
4	1	22*oIPivoCZ	408	280	99	138	68	15	9
4	2	22*NDHzzBoGia	441	280	99	203	90	11	1
4	3	14*zN4zTizan	413	275	97	277	174	10	5
4	4	09*QMzNhokSieuQuay	399	270	99	110	64	8	1
4	5	22*zTNzYnPonTus	423	255	99	108	53	47	40
4	6	15*iiBvLeeMyHomexx	401	255	99	299	226	28	20
4	7	08*S2xVuDieuTango	390	255	98	191	136	31	26
4	8	22*izG9zSoiBuon	398	250	99	175	106	19	10
4	9	22*NzGaYeuVit	388	230	98	223	156	36	32
4	10	22*izG9zHigher	396	225	99	292	227	11	2
4	11	15*oS2oTaySoBaVuong	373	200	99	319	259	27	24
4	12	11*Ares11o2	388	200	99	107	47	7	2
4	13	04*oFAoJx2RedLion	341	200	99	120	97	37	34
4	14	23*QfxxSocLaSucXX	320	190	99	86	62	7	6
4	15	66*IQuyÕtYªuEmI	322	190	95	90	74	16	16
4	16	03*NVzOngPhonCZ	410	190	99	133	64	10	5
4	17	66*zHotHayHayHotz	351	190	99	78	50	6	3
4	18	17*iZzDaiKadiINOVA	349	185	99	169	141	7	4
4	19	25*ADuVactTutQuan	344	185	99	136	113	7	2
4	20	02*o0thu4nthi3n0o	330	180	99	87	64	5	4
4	21	07*XzXThiEnBa0XzX	370	180	98	198	160	6	3
4	22	23*NganNoiNhoDenEm	360	180	98	112	73	7	2
4	23	14*zN4zCay7Mon	376	175	99	353	304	14	12
4	24	23*oIoLongTamoIo	353	175	97	178	135	13	9
4	25	10*s0sTjeuTuans	315	170	98	94	80	9	8
4	26	15*zZzVoTinhzZz	322	170	99	109	88	5	4
4	27	66*oIoKenny	327	170	97	92	64	6	3
4	28	17*iizLongBuiTrAnDJ	366	170	99	93	53	6	3
4	29	22*FMLzQuanKKzzzzz	343	170	99	89	53	6	4
4	30	10*iiiDuyPhoMa	314	170	99	154	117	11	8
4	31	01*Tellero0oFe	311	170	99	57	42	5	5
4	32	03*iiovzZBuBuMap	374	165	97	57	31	10	6
4	33	02*U30OngGiaVL2	359	165	99	194	152	7	2
4	34	11*thienlan	324	165	99	86	71	6	3
4	35	20*x60xziLQPiz1994	344	165	99	57	36	8	3
4	36	02*IoGodWarZ	322	165	98	289	237	5	5
4	37	03*zChanSutVoDichz	394	160	99	95	50	9	5
4	38	08*xoxTraiQue	364	160	94	127	77	6	3
4	39	23*zoanhcuocII	338	160	99	83	61	7	3
4	40	06*iConTraiHuyenTu	324	160	99	111	87	5	4
4	41	07*iiMysteryDream	350	160	99	65	47	7	4
4	42	17*AG7NuiAGCP	346	160	99	109	73	6	3
4	43	02*PhaGioiDaiTang	347	155	98	214	186	7	5
4	44	22*zCTzlWonHwangNam	374	155	98	323	271	49	43
4	45	17*oHPoChiLaQuaKhu	313	155	97	91	73	4	5
4	46	03*KNzGjaPhong	337	150	99	185	146	6	5
4	47	22*zG69ShockEva	379	150	97	79	39	7	2
4	48	09*zKSIzLuxuryX3	351	150	99	74	52	39	32
4	49	11*o0oDajSuDi3n	326	150	98	110	90	19	18
4	50	08*14SutToanTruot	366	150	99	164	118	8	5
4	51	15*oIoHanThieuLong	311	145	99	76	96	12	11
4	52	02*BoyThanCuocNo1	321	140	99	277	243	16	14
4	53	07*KRChanKhongGiay	347	135	99	54	32	7	2
4	54	20*MrHoAngPro	322	135	96	67	58	5	4
4	55	20*MrHoangLong	323	135	96	71	63	5	4
4	56	08*Jx2FcxChiViEmz	347	135	99	31	9	7	2
4	57	01*ByeByeTLQ	322	135	96	48	33	5	4
4	58	11*GaChoi86	331	125	99	47	33	19	15
4	59	17*ZzMaKyBenzZ	311	120	98	159	144	14	13
4	60	07*Jx2GaPKTLQ	322	120	97	142	110	8	7
4	61	07*S2PeLeNo1S2	317	110	96	111	85	6	4
4	62	06*jioYanRocker	356	100	96	72	38	21	17
4	63	14*zN4zKaido	327	100	99	159	114	10	9
4	64	20*ixzVoDanhKhach	377	100	96	112	63	7	3
4	65	10*Jx2StingChanh	384	100	99	143	94	7	2
4	66	01*ZxKiepVeSauxZ	340	100	99	29	14	13	11
4	67	07*BFFzVOTONG	332	100	98	43	26	8	5
4	68	25*iiiSutToMoDit	317	100	97	47	31	4	5
4	69	20*oNoOneElse	331	90	98	102	49	5	4
4	70	07*zThuKhoGoiTenEmz	334	90	99	102	75	6	3
4	71	02*GkzGiantBeast	331	90	99	58	34	13	10
4	72	10*NoBiNoBiTaSan	356	90	99	63	43	7	2
4	73	08*zDKziWonHwangNAM	373	90	98	292	241	18	13
4	74	07*oSlgzDarkPrince	335	85	99	63	31	6	3
4	75	04*JX2oKhongQuanTam	317	85	96	150	137	11	11
4	76	25*oILang3VjBo	339	85	99	40	26	16	13
4	77	08*ZiiSzDaVidPum	367	85	95	95	39	9	6
4	78	20*banghaidt123456	344	85	99	320	287	44	40
4	79	07*1stHanhS2Yen	397	85	99	183	118	16	12
4	80	09*AcEzzSeanShizz	357	85	99	79	57	14	10
4	81	62*izAbolaZi	333	85	99	67	49	6	3
4	82	03*zExpectation	348	85	99	104	66	11	10
4	83	14*HPzGaTapSut	324	80	99	102	85	6	3
4	84	22*o0KoEmYeu	312	80	97	84	68	6	3
4	85	04*zDeadLine	328	80	99	29	13	7	2
4	86	03*iiovzZBuBuRom	357	75	99	148	100	6	3
4	87	04*iMrBeCo	345	75	98	104	79	6	3
4	88	14*IzBatGioiPk96zI	323	75	98	70	59	5	4
4	89	04*CoolBoy2015	312	75	97	72	56	5	4
4	90	09*OKooooooooK	333	75	99	104	88	6	3
4	91	22*FBIoSaoPhaiNghi	320	70	99	46	31	7	6
4	92	11*HITMANSHAOLlN	384	70	98	79	33	8	1
4	93	11*LuuTinhCoDonvh	313	70	96	29	15	7	5
4	94	09*1xZHuongSoai	320	65	97	147	130	5	4
4	95	08*HHoQuyenCuoc	340	65	99	135	97	14	12
4	96	09*Janitors	321	65	96	108	92	6	4
4	97	22*HHzQuyenCuocft	329	65	99	152	112	31	27
4	98	01*zzzPinLMzz	315	65	99	67	50	14	12
4	99	03*10DiegoMaradona	352	65	99	50	26	9	6
4	100	04*IIxDanBachPhong	318	65	99	42	27	7	2
4	101	22*zThPzB3Khjn	319	65	99	123	105	5	4
4	102	04*zIzHeroBoy96	324	60	97	33	21	6	3
4	103	08*IoLangTuPhieuBac	343	60	99	197	149	15	11
4	104	03*OngGiaLangTuHIV	315	60	99	177	154	6	3
4	105	09*zL2Thelegend1	314	60	99	69	51	6	3
4	106	11*LiKaChiÒu	323	60	96	32	20	13	10
4	107	20*BFFBoiViDamMe	313	60	98	59	33	5	3
4	108	02*NhatCongDaiSu	322	55	99	75	63	6	3
4	109	08*GiaoCauTreEm	335	55	99	175	143	17	14
4	110	07*QnHoangTuEchTB	320	55	99	114	88	26	23
4	111	08*zvVOTONGzv	318	50	98	34	18	6	5
4	112	07*S2oShinichi	339	0	97	137	117	6	3
4	113	20*oDarKPrinceXz	326	0	99	50	38	8	1
4	114	02*oIoTinhNghick	321	0	99	127	107	5	4
4	115	06*zzIoHeiNeKen	320	0	98	117	100	7	2
4	116	11*HPzSutLaChet	318	0	98	62	49	6	3
4	117	04*xGiBigBoy	321	0	99	50	38	23	16
4	118	01*oIoozZKrPhieuDu	347	0	97	44	14	7	2
4	119	62*oOoTroVeCatBuj	312	0	96	54	50	12	6
4	120	07*TrongthuyPro1	322	0	99	81	64	6	3
4	121	22*iTNzQKziFrieza	336	0	98	119	72	14	9
4	122	50*oDJoAmsterdamo	369	0	99	97	65	8	3
4	123	19*zHotHayHayHotz	311	0	99	60	38	6	6
4	124	04*oShayneWard	312	0	97	59	46	6	3
4	125	22*jzzzzzBoDizSoAi	329	0	99	68	44	5	4
4	126	50*ZzPigGurazzzz	344	0	99	208	147	10	8
4	127	10*DJxxAmsterdam	377	0	99	107	66	9	1
4	128	02*OhMyFuck	316	0	98	37	24	20	11
4	129	06*zzxichlong86zz	314	0	96	123	108	11	11
4	130	07*Zz14zAnhDaVezZ	326	0	98	160	139	12	10
4	131	17*iNvCuongKvzs2z	319	0	99	99	90	10	5
4	132	07*xZGaTapPkzXxFc35	310	0	97	21	10	12	6
4	133	22*zQzShinWooHyun	354	0	99	31	9	8	1
4	134	35*TPzBongMaDiDong	332	0	99	126	94	11	7
4	135	12*iPeTapSut	352	0	99	227	187	14	11
4	136	07*iPNzMeoBeo	331	0	97	35	20	5	4
4	137	16*o0Hoa12h0o	312	0	99	27	16	6	5
4	138	17*V«H×nhQuyÒn	321	0	99	91	61	7	2
4	139	10*zIAkiRaIz	312	0	99	63	52	9	7
4	140	33*1BKV1102	359	0	99	137	75	11	7
4	141	23*IIAkiRaII	333	0	99	54	43	23	10
4	142	08*ooDarKPrinceXz	331	0	99	63	46	12	8
4	143	06*xxNhutEuRoxx	317	0	99	53	33	5	4
4	144	50*zIzRioBuiTranDJ	331	0	99	66	40	7	4
4	145	90*Mrben678	319	0	97	54	39	5	4
4	146	08*ZxxSmilesxxZ	322	0	99	18	6	18	6
4	147	09*zBDzGALangThanGz	317	0	99	86	70	12	4
4	148	26*ixzTeenSayLak	315	0	99	69	52	5	5
4	149	90*sOsiKey	354	0	95	85	62	6	3
4	150	35*IzDuongThienLong	365	0	97	80	34	11	10
4	151	12*zAnhQuanz	343	0	99	97	69	6	3
4	152	09*oZiiiTienDong	336	0	99	33	16	6	3
4	153	03*z7zLeeSin	311	0	97	91	75	5	5
4	154	07*zMapMumMim	326	0	98	17	3	7	2
4	155	22*KNoGjaPhong	340	0	99	163	134	8	5
4	156	22*QfxxNhiLangThan7	369	0	99	30	9	8	1
4	157	22*iiSingleMenz	310	0	98	12	2	12	2
4	158	08*HHo0verL0VE	357	0	97	143	88	6	5
4	159	07*oXoAnhTuFa	341	0	99	74	51	17	14
4	160	22*QfxxGaConxx	327	0	98	22	8	7	4
4	161	20*7SatPeDeLinDa	336	0	96	39	25	7	2
4	162	62*zzIzHoangTuRong	314	0	99	38	24	8	1
4	163	22*zTNzH4oHoa	341	0	99	34	19	17	8
4	164	04*ssPToCuaRangMe	318	0	99	67	54	21	19
4	165	24*QfxxkuToNhuPic	316	0	99	67	51	6	3
4	166	66*lllSHsutVAC	316	0	98	181	161	8	8
4	167	24*AnhKhongDoiQua	311	0	99	144	131	6	6
4	168	07*LadySexy	337	0	99	23	6	6	3
4	169	12*zIzPhuDu	350	0	99	142	122	6	3
4	170	23*520zChanSutTLQ	311	0	99	13	3	13	3
4	171	06*IoHoaVoKhuyet2	323	0	87	135	108	6	3
4	172	20*0zBrunoTV0	332	0	99	129	101	22	17
4	173	02*iS2iiiSUPERCELL	339	0	99	111	91	7	2
4	174	02*zClientzOver	320	0	93	163	158	37	30
4	175	09*XuatSu9x	319	0	99	52	47	7	2
4	176	35*iizMTBeer	357	0	99	86	51	10	6
4	177	15*KHxTapCuocVac	321	0	99	120	94	11	9
4	178	15*ConGaTLQ23	311	0	99	96	87	5	4
4	179	19*IQuyÕtYªuEmI	315	0	93	54	39	5	4
4	180	50*Jx2RedMoon	372	0	99	246	198	9	7
6	1	03*vovzZBiRain	487	300	99	306	130	14	3
6	2	03*JX2iHeroBaby	444	265	98	350	231	12	6
6	3	23*BujDoiBinhPhuoc	395	265	99	164	54	8	5
6	4	03*Jx2DraculaDkzHQ	426	255	97	177	105	16	11
6	5	09*iz1110FreezeAL	384	220	99	92	56	8	1
6	6	03*iiovzZPhjTieu	389	210	99	137	66	6	3
6	7	10*AngelinaTuyet	377	200	98	102	66	12	7
6	8	17*SGUniversity	372	200	97	145	69	7	3
6	9	62*oIoNhocLem	351	200	97	75	27	7	3
6	10	66*S2PhongVanLy	315	200	98	212	177	8	10
6	11	15*jx2zMrSky	341	190	98	249	165	4	5
6	12	01*1sTcuteKuTeo	337	190	95	153	126	15	14
6	13	02*HoaMécLan	344	190	98	124	105	9	7
6	14	23*AcEzzzzzzzz	365	190	99	215	133	12	8
6	15	20*iPadNew	327	190	98	84	62	5	6
6	16	25*iSvkUnSAyBiaKen	317	190	97	215	193	8	2
6	17	06*zXRoiLeViEmXz	291	190	99	86	76	6	3
6	18	25*zIxSaoBang	263	190	99	61	55	4	5
6	19	08*LCzGrimReaperKun	357	185	98	122	74	7	2
6	20	22*§­êngV©nLong	328	185	99	49	32	7	5
6	21	08*zanhanhz	284	180	97	56	40	4	6
