route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
2	43	68*ChÆtThÞtHeo	241	0	99	35	27	14	15
2	44	09*QuyDuHaTien	288	0	99	54	42	12	10
2	45	02*FJbristleback	254	0	99	18	10	18	10
2	46	07*Truy3nThuy3tTLD	352	0	94	61	36	6	3
2	47	09*SilentLong	269	0	98	25	16	4	5
2	48	20*DongHiep	288	0	99	51	41	7	4
2	49	07*AcQuyCuongDao	287	0	96	41	26	4	5
2	50	08*DavidHËu	307	0	99	54	36	5	4
2	51	16*ZzDkmPro120zZ	318	0	99	94	73	5	4
2	52	19*z§åThÇnKinh	322	0	95	64	44	6	3
2	53	08*TheSilentOfLove	324	0	91	51	35	7	2
2	54	43*oOThangBOzz	326	0	96	42	25	5	4
2	55	03*1PMrMapLaoDai	335	0	98	71	45	6	3
2	56	07*o0oVuaDauBepo0o	339	0	97	16	2	7	2
2	57	16*xxxxHxxx	340	0	99	27	14	20	12
2	58	04*G4meOver	340	0	92	69	46	6	4
2	59	35*TLDzOnePiece	247	0	99	23	17	5	4
2	60	90*badaosv1	152	0	99	33	41	6	13
2	61	90*oTiÓutöoLúo	350	0	99	97	73	65	57
2	62	90*TªnR¬iVµo§Çu	180	0	97	4	5	4	5
2	63	26*BanhQuy	293	0	91	9	0	9	0
2	64	07*zIS2IzCrazyPanda	184	0	92	8	12	3	6
2	65	13*GiangHoTjeuTu	257	0	97	28	20	6	3
2	66	07*TenoScorpioHero	188	0	99	15	19	3	6
2	67	16*ZxKhëiV¹nZx	263	0	99	53	55	6	5
2	68	90*Manchesterrr	222	0	99	29	27	3	6
2	69	50*¢uD­¬ngTiªnSinh	343	0	94	58	32	6	7
2	70	09*hoangkilong	227	0	98	140	129	4	6
2	71	16*IsAceIsOneIsPice	304	0	96	70	58	11	11
2	72	07*oOoBDKuTaioOo	234	0	99	7	2	7	2
2	73	12*wwDanhBuLonww	272	0	99	31	22	6	4
2	74	25*HLxS2oIoVuaPk	240	0	97	48	42	6	7
2	75	24*Tomahawk	283	0	97	23	15	5	4
3	1	03*iAEzRaindropCZ	407	100	97	55	16	14	4
3	2	20*iKenPlus95	397	90	99	50	23	19	7
3	3	03*izG9iiAnonymous	391	85	95	43	9	7	2
3	4	01*ZzALitXangDerZz	384	80	99	36	17	27	16
3	5	33*iiBinhThuanNo1	382	75	99	34	11	23	11
3	6	08*iiHDx981	381	70	93	139	105	38	33
3	7	35*TLTTeLeTeLe	375	65	97	36	18	20	15
3	8	02*zTLzTungJun	374	60	99	55	36	27	19
3	9	03*VIPPoseidon	373	55	98	132	81	16	12
3	10	03*AEzMytusCZ	367	50	99	19	2	12	2
3	11	02*NinePisff	278	0	99	56	47	16	14
3	12	32*izNgoiXomCuToHan	302	0	98	61	50	23	21
3	13	02*oHoBOVOTUIoHo	279	0	96	45	33	25	26
3	14	50*oZoCanhSat113oZo	313	0	97	38	28	4	5
3	15	02*xzHoangDiepzx	280	0	96	26	17	4	5
3	16	24*HLo0oKzZ110i	298	0	91	104	90	5	4
3	17	17*NTTUniversity	300	0	95	89	76	35	36
3	18	09*iliYugoS2Yuri	349	0	97	52	31	6	3
3	19	09*S2AnhEm	349	0	96	43	27	8	4
3	20	08*Th¸iS¬nB¾c§Èu	271	0	99	207	185	70	65
3	21	23*oITraiNuiCoDonIo	269	0	98	31	21	20	15
3	22	13*0o0DnINOMAX0o0	325	0	98	168	137	5	4
3	23	07*KcvPervertMonk	308	0	97	50	34	7	5
3	24	08*S2oCauBeBuonoS2	275	0	93	15	8	5	4
3	25	39*GDzZx2CaSa	328	0	92	56	36	6	3
3	26	25*iiSvTi3uSuPhu	346	0	84	61	33	6	3
3	27	26*QBzLegendShaoLin	345	0	98	69	49	21	16
3	28	50*TonBaoLong	343	0	98	87	55	5	4
3	29	09*AcEzzVLChinSuz	341	0	97	59	41	19	11
3	30	32*zzMrTrung	337	0	96	65	44	6	4
3	31	09*oS2oAnMinh	336	0	97	73	57	13	11
3	32	20*JenyFerTuyÕt§ªm	336	0	97	59	43	6	4
3	33	16*DeleteToYes	266	0	94	71	46	3	6
3	34	15*longcanhdien	268	0	99	35	28	6	3
3	35	19*toanthangai1	271	0	92	29	21	4	6
3	36	43*zxCaSazx	274	0	96	24	16	7	2
3	37	12*zxTaT0nxz	278	0	98	39	32	15	14
3	38	68*MTzVoDanhTang	278	0	95	20	9	13	9
3	39	33*ThieuLam3G	280	0	99	10	2	7	2
3	40	16*MrGaoVang	312	0	96	23	10	4	5
3	41	35*izLyThienVuongz	298	0	97	16	4	16	4
3	42	16*m0tphatl3t	312	0	95	68	44	16	14
3	43	90*JAVoChÝpCuång	296	0	93	44	34	11	8
3	44	16*zIzThanhAo	329	0	98	34	19	12	6
3	45	90*TruyÒnThuyÕtTLT	296	0	94	33	23	22	21
3	46	08*ooAnh6	351	0	95	202	148	28	24
3	47	20*S2oMyLifeLonely	295	0	93	41	31	6	6
3	48	33*zCamTruongCaSaz	305	0	97	37	21	29	19
3	49	08*iS2iDongDong	292	0	99	43	36	7	9
3	50	07*xMêBeo	305	0	97	37	20	4	5
3	51	02*ixQxTunKMCxQxi	288	0	91	47	51	12	6
3	52	63*ooHamburger	320	0	95	173	124	16	17
3	53	68*xXxVuaPhaiHoai	284	0	96	79	74	3	6
3	54	22*iSvLaHanDayXeBo	354	0	85	68	36	7	2
3	55	03*zHiBoyZin	282	0	90	98	86	5	9
3	56	02*D0oH0agVinho0C	313	0	97	31	17	9	4
3	57	20*MrNo1ThanhNam	332	0	99	215	187	42	39
3	58	08*oiATK90	336	0	99	99	73	13	7
3	59	04*DoanThienBao	336	0	98	81	51	5	4
3	60	16*tamquocchi	339	0	99	65	42	15	12
3	61	03*o0Kh«ngYªu0o	341	0	93	101	75	13	10
3	62	14*ZaTruTri	343	0	99	197	161	63	53
3	63	08*zBJoLocCocDaiSu	364	0	94	71	34	18	15
3	64	50*QfxxCSCD1102	276	0	96	13	6	6	3
3	65	15*StickMan	309	0	99	77	61	6	7
3	66	08*OmBomTuSat	272	0	98	86	73	16	17
3	67	02*oHuyenThoaiTLTo	269	0	99	18	31	11	5
3	68	15*i37zTruiLuiDaiSu	358	0	93	37	12	7	2
3	69	08*ChuétNh¾t	278	0	99	26	16	12	13
3	70	08*iiChiLaQuaKhuTLT	303	0	99	10	0	9	0
3	71	89*NoiAyTaTimVe	279	0	97	26	18	4	5
3	72	01*93HyKonGaNay	316	0	99	58	45	6	4
3	73	63*ABCzToiYeuz76	281	0	99	34	24	5	4
3	74	04*zIzLoveAlice	300	0	95	51	35	12	14
3	75	09*CoGiaoThaoVN	362	0	98	102	73	36	32
3	76	39*CöuKiÕmNhÊtKÝch	362	0	99	47	27	15	11
3	77	08*llChiLaQuaKhuTLT	316	0	96	53	38	18	14
3	78	02*o0TLTdalat0o	315	0	97	94	72	4	5
3	79	06*IZkenvin	282	0	97	47	36	6	3
3	80	07*DauTroCxx9Cham	302	0	96	75	52	5	4
3	81	09*1stTroVezMH	283	0	99	65	55	5	5
3	82	19*MrMaCaRong	318	0	96	33	19	18	15
3	83	02*NguoiKoMangHo	287	0	99	15	6	9	5
3	84	24*QfxxMaria0zawa	326	0	99	25	7	8	6
3	85	06*VuaPKSUTHUC	292	0	99	62	51	6	3
3	86	35*1StzTroVeCatBuiz	305	0	97	36	26	5	4
3	87	03*iIiMarky	294	0	99	35	28	5	4
3	88	11*KhongCo	305	0	99	26	13	9	9
3	89	20*PhaRaOnII	296	0	98	44	36	3	6
3	90	16*ooForeverAlone	329	0	97	55	37	10	8
3	91	50*QuanNgùThien	296	0	92	53	43	23	20
3	92	20*SuperSoi	321	0	96	50	37	7	2
3	93	33*GxKyTaiDongGach	297	0	98	107	92	6	7
3	94	16*SoDaCoCa	312	0	99	37	19	6	3
3	95	20*0oIIIHotVitLono0	280	0	95	39	27	12	15
3	96	43*zNongDanChoiVLz	278	0	96	43	34	3	6
3	97	07*S2FoReVer	277	0	99	42	30	4	5
3	98	07*OzTr­îngH­V«z0	273	0	96	13	6	4	5
3	99	07*IzTiÓuS­PhôzI	270	0	90	20	12	6	3
3	100	23*VampireDiaries	267	0	98	65	55	9	8
4	1	14*zN4zTizan	481	100	91	179	116	37	22
4	2	03*NVzOngPhonCZ	448	90	99	71	39	39	24
4	3	03*iYSLyLionWin	420	85	99	53	10	13	2
4	4	20*xIBoyCanTien	416	80	99	37	11	21	8
4	5	39*BMTxDiligentCat	406	75	96	124	89	16	7
4	6	15*iiNDHzBoGia	406	70	99	110	59	15	5
4	7	03*Jx2iliKarik	403	65	99	297	249	68	59
4	8	02*zEXPzPhongBa	398	60	96	25	2	25	2
4	9	20*ixzVoDanhKhach	396	55	93	39	13	21	13
4	10	90*IIoSutVoTinhTD	395	50	89	92	62	33	25
4	11	08*TLQhaitrang	333	0	98	58	48	14	11
4	12	07*zSonTienSinhBn	347	0	99	31	10	9	5
4	13	71*zIIxxVitBeo0s	334	0	99	36	22	9	2
4	14	16*MyHauVuongOiO	352	0	96	81	61	11	9
4	15	14*izG9iShiRo	336	0	99	98	75	6	3
4	16	09*QMzNhokSieuQuay	343	0	99	53	38	6	4
4	17	50*Jx2YoMost	345	0	99	63	45	21	17
4	18	15*oS2oTaySoBaVuong	389	0	99	145	114	44	34
4	19	07*iiizBadBoy	388	0	96	77	34	10	6
4	20	11*s2oPhiLongs2o	330	0	99	25	10	8	1
4	21	16*oSGoHoangKyAnh	328	0	99	38	22	38	22
4	22	14*zN4zCay7Mon	359	0	98	141	120	67	63
4	23	07*XzXThiEnBa0XzX	350	0	98	118	96	21	19
4	24	26*TzzGioLuaQuaKhe	331	0	99	74	48	6	3
4	25	02*U30OngGiaVL2	361	0	99	107	81	50	39
4	26	08*oHHoOverLOVE	384	0	97	79	44	22	18
4	27	15*zIzEarlGod	380	0	97	83	62	38	21
4	28	22*NzGaYeuVit	374	0	98	141	94	7	3
4	29	08*ZiiSzDaVidPum	374	0	92	49	14	9	3
4	30	26*zTNzCuGiaPkGa	371	0	96	99	68	8	1
4	31	50*oDJoAmsterdamo	368	0	99	43	23	18	6
4	32	33*iGiotzLeSauzx	366	0	96	28	7	10	5
4	33	24*iiRioS2BuiTrAbDJ	328	0	99	38	25	5	4
4	34	43*iiChuTieuiiPKzz	328	0	99	57	41	24	20
4	35	08*0oKnello0	330	0	96	142	110	8	6
4	36	90*zTsVjSao	331	0	99	41	28	9	0
4	37	09*iiiiPHONGVANKA	333	0	99	27	13	17	12
4	38	17*V«H×nhQuyÒn	334	0	99	53	30	6	3
4	39	19*zHotHayHayHotz	335	0	99	25	10	25	10
4	40	03*zChanSutVoDichz	352	0	98	51	27	9	6
4	41	24*iifChanCaThot	343	0	99	72	50	10	6
4	42	03*zMSNzKyNiemBuon	351	0	99	59	38	6	3
4	43	35*TPzBongMaDiDong	342	0	99	96	73	6	3
4	44	12*iPeTapSut	361	0	99	131	104	13	7
4	45	91*PkoVanNhoEm	341	0	99	126	109	25	23
4	46	43*zKimYoengNam	390	0	96	31	9	9	3
4	47	02*IoGodWarZ	341	0	97	204	157	37	36
4	48	08*oo0DarK0oo	349	0	99	30	9	7	2
4	49	20*oIiiHuyetMaCuoc	340	0	94	47	26	9	4
4	50	26*zzPkzChiSutVAC	348	0	99	91	66	13	8
4	51	03*BHzzNhjnPhaiSok	339	0	98	80	58	5	4
4	52	14*zN4zKaido	359	0	99	95	70	23	15
4	53	12*zAnhQuanz	338	0	99	68	48	6	3
4	54	07*1stHanhS2Yen	392	0	99	100	57	9	3
4	55	68*xTxxTracLongxLK	338	0	96	70	40	6	3
4	56	39*BMTiStupidCatz	353	0	99	137	105	46	42
4	57	08*S2xVuDieuTango	365	0	98	47	26	47	26
4	58	15*KHxTapCuocVac	366	0	99	60	41	60	41
4	59	50*Jx2RedMoon	370	0	99	149	124	8	5
4	60	08*IoLangTuPhieuBac	373	0	99	85	59	24	19
4	61	50*ZzPigGurazzzz	374	0	99	130	90	10	5
4	62	02*zS2zRy0nzS2z	377	0	99	142	113	31	23
4	63	02*iiS2HetRoi	395	0	99	231	191	34	29
4	64	03*zTraiBacLieuz	333	0	97	88	69	6	4
4	65	22*zG69ShockEva	351	0	96	25	8	6	3
4	66	26*IIzBoyXiTrum	330	0	99	33	15	6	3
4	67	50*ChimCanhCut	329	0	96	75	60	7	5
4	68	26*iNDHzBoGia	392	0	99	94	54	6	3
4	69	14*izArceus	333	0	95	58	37	19	15
4	70	13*zzzzzTjnh1Dem	347	0	95	41	24	41	24
4	71	12*zQCzzFeeLing	335	0	99	61	42	23	15
4	72	26*iEXoAresSon	358	0	99	92	71	61	49
4	73	16*VoTinhXepHinh	337	0	97	29	14	20	13
4	74	32*IoMrTomSoCiu	344	0	99	110	87	11	4
4	75	11*HITMANSHAOLlN	393	0	97	39	9	8	1
4	76	03*zIzTanLongMon8	393	0	91	80	53	38	32
4	77	16*IzMrMe0C0n	355	0	99	65	45	12	8
4	78	63*iIxNinJaRua	353	0	94	92	48	16	15
4	79	43*iizKimYanLee	338	0	94	26	8	12	6
4	80	35*iizMTBeer	345	0	99	44	23	9	7
4	81	03*zfZftfZBoyCalvin	338	0	99	103	73	5	4
4	82	03*zHiBoyCanTinh	358	0	95	35	10	7	2
4	83	43*zCrazyShock	338	0	99	48	30	18	14
4	84	23*NganNoiNhoDenEm	360	0	97	50	27	6	3
4	85	33*zTzThaoDepTraii	340	0	99	149	118	11	7
4	86	23*oIoLongTamoIo	348	0	96	69	46	15	13
4	87	24*HHoQuyenCuocft	341	0	99	69	48	18	15
4	88	12*ZzHEINEKENzZ	349	0	99	36	19	23	16
4	89	22*KNoGjaPhong	341	0	99	120	97	18	14
4	90	12*izG9iJoker	361	0	99	112	83	13	8
4	91	89*oWAFoPhoXaoGa	342	0	94	71	52	8	6
4	92	08*14SutToanTruot	359	0	99	80	56	16	10
4	93	07*zIzKhongPhaiUoc	342	0	99	76	56	19	14
4	94	03*Jx2iliOnlyC	352	0	98	181	155	55	49
4	95	26*izxCongTuNgheo	335	0	99	68	46	7	3
4	96	03*zExpectation	333	0	99	56	36	7	4
4	97	08*zHi2oDoReMy	333	0	99	43	25	6	3
4	98	16*oVzNamxike	331	0	99	37	23	7	2
4	99	16*zIzlPhulDu	330	0	94	75	62	60	49
4	100	20*0zBrunoTV0	328	0	99	33	23	23	8
6	1	03*ozvzZBiRain	471	100	98	222	106	20	9
6	2	03*JX2iHeroBaby	437	90	98	243	164	20	15
6	3	15*jx2zMrSky	418	85	97	169	109	10	4
6	4	03*Jx2DraculaDkzHQ	415	80	96	78	45	16	10
6	5	22*KNoDoccoThichcot	412	75	99	155	91	8	3
6	6	03*izzMrGioLao	409	70	97	169	108	10	3
6	7	23*zIIoRioz	408	65	97	44	18	18	10
6	8	24*HHzBachHo	404	60	97	107	56	8	1
6	9	14*zN4iKhanhLyio	403	55	98	90	63	18	16
6	10	16*0IzMaiThaoNhizI0	402	50	97	227	162	22	17
6	11	11*zXinhGaiDauGauZ	302	0	98	38	26	15	13
6	12	02*HoaMécLan	330	0	98	50	37	22	19
6	13	17*dahoai08	307	0	96	33	23	8	5
6	14	14*SayXinTiXiuTinh	339	0	99	92	54	8	6
6	15	04*o0oManThienVu	308	0	98	56	44	17	8
6	16	25*iSvkUnSAyBiaKen	329	0	96	168	150	22	19
6	17	63*S2HuyenTinhS2	330	0	97	46	29	13	8
6	18	13*oIoNhocLem	384	0	92	29	7	7	3
6	19	50*zNetHToPeNg0k	383	0	92	47	27	38	24
6	20	10*iiMrsVampire	297	0	96	55	41	26	26
6	21	39*BpGaTrongThien	296	0	97	56	46	5	5
6	22	03*BaByOfTheSky	349	0	97	97	67	6	3
6	23	09*iz1110FreezeAL	335	0	99	41	25	14	7
6	24	08*zZzTraChanhzZz	301	0	98	42	29	6	4
6	25	07*ThienMaTieuVu	354	0	96	58	31	5	4
6	26	08*s2NamCungLinh	382	0	97	178	137	12	8
6	27	03*zfZftfZPhjTjeu	377	0	99	88	46	7	2
6	28	03*ozMissingYou	372	0	98	67	30	14	8
6	29	12*zxPh­¬ngMaixz	370	0	95	57	37	7	2
6	30	43*IzRacingWorld	369	0	99	83	53	15	6
6	31	68*zZLuuNhatPhiZz	367	0	95	192	162	80	74
6	32	11*zNBzNamKaKa	360	0	92	20	4	7	2
6	33	03*ViDoLaEmCz	292	0	95	31	20	4	5
6	34	35*sdsfgyhtgyu	295	0	90	14	5	5	4
6	35	91*iMercury	297	0	91	35	25	7	3
6	36	08*EmLaiSay	301	0	97	71	55	8	4
6	37	90*zMocUyenThanh	302	0	99	93	84	9	10
6	38	14*zIzLovelyANGEL	306	0	97	49	34	30	25
6	39	43*bocuahoangthuong	308	0	99	52	38	48	35
6	40	20*zLzKeoChanh	339	0	97	59	38	6	3
6	41	03*iIiDartsmen	329	0	97	73	45	5	4
6	42	12*o1zHoaThienDieu	337	0	90	31	16	16	11
6	43	19*S2PhongVanLy	326	0	98	135	110	22	18
6	44	03*oMaya0xo	356	0	95	92	59	31	28
6	45	16*LGxVitConLonTon	324	0	98	80	68	15	14
6	46	13*iizMissingYou	388	0	98	52	22	7	2
6	47	24*TrumPhiaNam	322	0	98	58	41	5	4
6	48	12*xxXedjenTC	335	0	93	52	38	31	26
6	49	68*JxKissLove	316	0	98	54	40	7	8
6	50	71*zIIxxMrCuCai	334	0	95	124	94	28	26
6	51	89*xBGxNetTuanTu	313	0	99	253	205	14	12
6	52	89*VuDieuBaLe	345	0	96	65	48	29	26
6	53	39*4ConSau	313	0	98	42	28	6	3
6	54	12*iIoRongPhieuBac	392	0	97	153	106	26	21
6	55	11*oIozNhozTreConz	310	0	95	57	41	6	3
6	56	26*KRzSutucaiz	339	0	99	92	57	9	3
6	57	10*VuDieuDJ	357	0	98	92	58	8	4
6	58	09*iiiHeRo102o0o0o	363	0	98	61	24	8	2
6	59	39*1stPhuongAnhHY	369	0	97	81	59	31	22
6	60	17*SGUniversity	369	0	96	80	29	6	3
6	61	71*BVDuongMyAnh	372	0	98	91	72	53	45
6	62	33*KRzoDuongCaoToc	373	0	99	95	49	10	1
6	63	03*KNoDoccothjchcot	402	0	99	154	91	7	3
6	64	02*xxNDxxPhuongLan	302	0	90	21	10	12	9
6	65	20*iPadNew	335	0	97	44	29	6	3
6	66	08*iSGCauBeMap	298	0	96	31	20	4	5
6	67	08*shortgun	296	0	95	42	31	6	5
6	68	39*iOsMaDeinChiNaBp	395	0	99	81	25	8	3
6	69	08*AlOnE00	304	0	99	33	22	27	18
6	70	11*o0AKiraKoi0o	332	0	99	114	81	17	12
6	71	10*AngelinaTuyet	307	0	98	41	28	41	28
6	72	63*HoangDaoChu	340	0	93	46	28	6	3
6	73	23*0zPkL·oTæz0	308	0	99	19	5	19	5
6	74	91*iHsNgUyHiEm1102	330	0	91	74	57	20	17
6	75	14*HoKhongTenXoan	395	0	98	19	0	9	0
6	76	07*iiiiiTokbokki	396	0	99	242	185	33	27
6	77	43*0oDuongThanLong	340	0	96	47	28	16	10
6	78	33*IxPeZuns	340	0	99	140	89	8	3
6	79	20*DeleteAlll	310	0	96	85	64	6	3
6	80	01*N3QTGiet	330	0	94	41	24	5	4
6	81	08*zIzATuLazIz	313	0	99	47	32	5	6
6	82	32*oS2oPeZuns	342	0	99	131	86	5	4
6	83	24*KunKaru	313	0	95	46	28	3	6
6	84	09*iiiLuvPeMap	354	0	99	59	40	19	10
6	85	01*IoHongTea	314	0	97	68	52	6	3
6	86	10*iIGiotLeMrThang	335	0	96	35	17	6	3
6	87	02*36zzzTi3u	319	0	97	55	34	6	8
6	88	16*NguoiLaMat	335	0	97	52	25	6	3
6	89	07*xBangTamTienTux	322	0	95	39	25	4	5
6	90	68*iL·nhDiÔmNhi	355	0	96	77	40	9	5
6	91	26*S2ooAKiraKoi	326	0	99	97	68	11	8
6	92	23*LxLionLx	348	0	96	46	26	8	3
6	93	14*S2xTuLaxS2	329	0	99	21	8	21	8
6	94	26*o1zDesTroyer	339	0	96	39	23	9	7
6	95	70*QuanV©nTr­êng	308	0	98	28	16	16	9
6	96	43*x0cx0ngphun	306	0	99	49	34	7	7
6	97	02*zS2zHunterz	302	0	95	120	82	7	8
6	98	07*zXGameXz	300	0	99	21	10	12	7
6	99	12*TheKing	297	0	98	62	50	20	22
6	100	43*BxWonBin	292	0	98	48	39	5	4
8	1	03*iYSLzIRainyIz	403	100	99	38	8	15	5
8	2	24*zS2zSadMemoriesx	395	90	96	265	181	7	2
8	3	15*69iKeoSuai69	391	85	99	31	11	24	8
8	4	02*ngockylan	389	80	99	192	140	7	2
8	5	04*zS2zSadSong	380	75	97	87	38	9	5
8	6	07*iiiiiCupCake	371	70	95	116	79	25	21
8	7	08*EmCuaNgayH0mNay	369	65	99	51	25	7	2
8	8	06*YellowPigeon	368	60	96	28	10	28	10
8	9	63*zTAzCloud	365	55	95	70	46	10	6
8	10	11*oIoPeHaXynk	363	50	99	78	53	7	2
8	11	26*zzRsQkThatDau	301	0	96	70	58	21	19
8	12	20*xanhlam	316	0	98	57	42	6	4
8	13	39*4oTimemCoAnh69ii	303	0	99	34	21	34	21
8	14	15*B52TraiTimCuaGio	321	0	95	28	17	16	13
8	15	07*ZxHoaThan	306	0	97	78	62	5	6
8	16	15*oNuhiepNgaMi	315	0	96	76	62	7	6
8	17	39*BMTiKittySluts	315	0	95	123	96	23	20
8	18	15*iiNDHzYanLe	346	0	98	70	41	9	3
8	19	10*V­¬ngTiÓuAnh	345	0	97	59	42	16	14
8	20	50*iozCrazyYuna	297	0	96	40	27	5	4
8	21	43*IzzStupidVu	295	0	97	60	50	19	13
8	22	22*xjTrinhHaChau	327	0	96	18	5	10	3
8	23	90*C«ngChóaTuyÕt	317	0	95	62	44	21	23
8	24	89*MisPrettyGirld	300	0	96	33	21	8	1
8	25	09*iizNangXanh	328	0	98	43	28	9	7
8	26	16*SmurfComeBack	345	0	95	73	51	7	4
8	27	16*XyNhatDuongxY	344	0	96	40	25	6	3
8	28	16*iiiBanhBeozzz	340	0	99	58	37	7	3
8	29	24*izSeabird	338	0	99	35	14	6	4
8	30	20*zHzKeoDau	335	0	98	43	28	29	17
8	31	43*iTeaScarlett	334	0	91	22	7	5	4
8	32	43*DJoLove	330	0	99	23	10	6	3
8	33	08*HQCxjxAloPeXinh	293	0	99	72	58	16	16
8	34	03*zfZftfZThoXjjnh	295	0	99	77	69	9	4
8	35	71*iiBvBeCon	297	0	97	56	41	13	12
8	36	08*zS2zSexyGirlxS2x	300	0	96	68	55	17	15
8	37	23*FoxRain	301	0	96	87	72	5	4
8	38	01*DoanHaiVanHp92	302	0	99	18	7	7	3
8	39	43*IxHamChoj	306	0	97	74	50	4	5
8	40	01*oS2oBxKaKa6789	321	0	95	53	32	11	10
8	41	04*T«nNg¹oTuyÕt	315	0	99	88	60	3	6
8	42	91*ZzZHoaMyZzZ	320	0	93	48	24	5	5
8	43	09*o0Lisa	313	0	99	70	66	8	7
8	44	15*B52zH0tGjrlYenTy	329	0	98	89	67	5	4
8	45	68*ZxDojNgaMyxZ	313	0	98	54	42	35	33
8	46	08*oHanaMimizTN	348	0	98	109	86	31	27
8	47	07*XzXBxTHIENBAOXzX	311	0	99	143	120	26	26
8	48	22*12hBeUtChanDai	317	0	99	16	15	8	2
8	49	03*z7zHoney	310	0	96	76	65	11	11
8	50	07*zBGzVitDet	317	0	93	14	3	13	3
8	51	11*zPeMytXinh	308	0	99	94	77	23	20
8	52	12*iPeTapBuff	325	0	95	124	97	10	8
8	53	15*iovzZSokurooBoo	307	0	93	110	103	9	10
8	54	32*zS2zChenhVenh	352	0	99	118	90	13	9
8	55	08*1thSamsung	306	0	93	156	128	27	27
8	56	26*TzzSailorMoon	321	0	97	78	64	13	10
8	57	16*duongtuyet157	330	0	96	32	17	30	17
8	58	09*QMzMingMing	332	0	99	59	32	6	6
8	59	71*zIIBxNel	334	0	98	95	77	14	14
8	60	03*oWhiteSnow	337	0	99	49	32	9	7
8	61	02*AhnJungHwan	338	0	93	45	32	11	8
8	62	07*YangJaeHyun	341	0	97	77	49	22	19
8	63	11*zZxHMTzTrangMiu	363	0	99	85	54	10	5
8	64	26*xHeavenLovex	300	0	86	29	16	19	11
8	65	07*KudoS2DieuNhi	318	0	99	93	70	5	6
8	66	24*izMaleficent	298	0	96	41	32	6	3
8	67	11*zGBzTapBuff	295	0	96	43	33	17	12
8	68	50*zNzBeautifulGirl	355	0	99	132	102	27	21
8	69	17*iIzAngelzZiI	301	0	91	77	66	22	20
8	70	43*DJoJuLietNo1o	317	0	97	40	28	19	17
8	71	33*ppjjMochi	303	0	98	26	19	11	4
8	72	03*Jx2iSuBoi	323	0	98	97	79	15	14
8	73	91*Nh­Quúnh	306	0	99	79	66	20	16
8	74	03*oMTooMcGonaGalli	315	0	99	68	53	6	6
8	75	50*oo0ozZeRozo0oo	357	0	98	199	163	27	22
8	76	22*QMzzMingMing	359	0	99	62	32	9	6
8	77	50*xHToMarioLopez	323	0	99	76	70	5	4
8	78	14*520zBoCongAnh	322	0	97	98	78	7	8
8	79	24*HHoTjeuBoift	306	0	99	55	50	11	8
8	80	90*oMinhHien	316	0	96	100	85	21	20
