route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
2	65	13*PeNgox	270	100	91	35	25	5	4
2	66	50*KzzBjnVoTinh	295	100	90	21	8	5	4
2	67	71*honghyquanbl	218	100	93	13	12	3	6
2	68	04*iCËuót	306	100	99	59	41	5	4
2	69	09*QuyDuHaTien	285	100	99	41	32	5	4
2	70	35*TLDzOnePiece	235	100	99	17	13	3	7
2	71	26*IzDNzIChinSu	258	100	94	39	27	8	1
2	72	32*1stBeast	281	90	90	15	4	6	3
2	73	70*nhovaem	297	90	93	57	46	49	40
2	74	73*dungvang1	305	90	90	16	6	10	1
2	75	20*BaTuocmongtero	256	90	91	54	45	5	5
2	76	17*zZzzduonghieu	305	90	92	16	6	6	3
2	77	22*oHoaVinho	260	90	99	25	18	7	4
2	78	11*vod01l4t4	233	90	90	11	8	4	5
2	79	08*LuuKan	330	90	90	29	10	5	4
2	80	25*HLxS2oIoVuaPk	261	90	97	41	31	5	4
2	81	90*iTayN¹nX·Héi	270	85	90	16	7	5	4
2	82	73*vls2o0o	272	85	95	19	10	6	3
2	83	33*IoBlueSky	234	85	92	15	24	6	3
2	84	03*ZzPKLACHEMzZ	229	85	94	33	27	7	3
2	85	03*DatMaDao	258	85	95	12	7	4	5
2	86	06*VIPNoBlesse2	244	85	91	24	18	7	3
2	87	20*oBraum	280	85	93	36	26	5	4
2	88	11*ThiªnS¬nThÊtQu¸i	188	80	93	3	14	3	6
2	89	39*AnhHungChien	218	80	92	21	20	5	4
2	90	35*MongNeBopDi	359	80	96	63	30	7	2
2	91	03*Ph­¬ngTiÓuB¹ch	261	80	90	18	11	5	4
2	92	08*DavidHËu	342	80	99	48	32	6	3
2	93	25*NeverBetting	356	75	97	53	22	8	1
2	94	02*oThuSinh	362	75	96	46	13	15	8
2	95	90*V­¬ngHoµngTLT	232	75	90	12	7	6	3
2	96	39*iMrLonely	182	75	96	29	28	7	14
2	97	90*Manchesterrr	243	75	99	26	20	5	4
2	98	04*zKhacThien	273	75	90	22	16	6	3
2	99	08*DavidHau2828	287	75	99	39	31	4	5
2	100	16*halongTATTOOS	245	70	93	29	27	5	5
2	101	63*DKmTranGiaHung	202	70	93	23	20	7	7
2	102	03*oTuyetVanPhong	361	70	96	59	22	13	8
2	103	07*TenoScorpioHero	197	70	99	12	12	4	5
2	104	08*anhhungxadiu	228	65	91	32	28	5	4
2	105	16*iTuyetKieuPhong	358	65	96	30	5	6	3
2	106	16*HoKaGeTien	235	65	91	28	21	5	4
2	107	16*ZzNhÉmHuyÕt§aozZ	264	60	90	13	7	6	3
2	108	16*oOooMrGioLao	349	60	92	40	24	7	2
2	109	90*MTp3333	191	55	90	19	26	5	5
2	110	20*V«DanhT¨ngJX	287	0	91	39	26	4	5
2	111	39*o0KjmTheDuy0o	258	0	99	7	2	7	2
2	112	16*reöyertye	232	0	94	6	4	5	4
2	113	33*zNhoMaCoVoz	173	0	96	12	14	8	13
2	114	16*xxRayleighxx	315	0	99	108	82	7	4
2	115	04*PhôcMaKimCang	262	0	91	10	2	10	2
2	116	71*zNhokzTLDzLegend	274	0	91	34	22	3	6
2	117	25*KhuLoBaChu	263	0	91	8	2	8	2
2	118	17*ChipSexyboy2	337	0	95	32	29	14	4
2	119	90*badaosv1	209	0	99	27	27	14	12
2	120	90*ARNiBanMau	259	0	94	7	2	7	2
2	121	90*oIS2IoRaiku	205	0	90	4	5	4	5
2	122	09*1stSpring	306	0	99	61	47	12	8
2	123	23*IzAlejandro	274	0	95	17	8	17	8
2	124	91*EmThÝchTªnGi	240	0	91	8	2	8	2
2	125	03*ConTrauChinhHieu	278	0	91	12	8	8	1
2	126	02*C«ngAnTh«n	258	0	99	8	1	8	1
2	127	07*zIS2IzCrazyPanda	182	0	91	4	6	1	6
2	128	03*xxxGio	254	0	95	7	2	7	2
2	129	50*iiiCrazyBody	181	0	99	7	8	3	6
2	130	24*LôcTèn	254	0	93	7	2	7	2
2	131	63*oALPHAandOMEGAo	153	0	90	2	8	2	8
2	132	16*tryndamere	270	0	90	9	2	7	2
2	133	24*Tomahawk	278	0	97	18	10	5	4
2	134	01*ooS2oLieuChet	315	0	92	21	10	21	9
2	135	24*SinJooDao	288	0	91	9	0	9	0
2	136	16*IoPhoenix	305	0	99	32	22	12	1
2	137	11*TµnChÝQu¸i§ao	90	0	99	3	14	3	14
2	138	13*GiangHoTjeuTu	247	0	97	21	17	6	9
2	139	68*ChÆtThÞtHeo	273	0	99	21	11	18	10
2	140	11*ooooTh¾ng§enoooo	285	0	91	18	7	11	6
2	141	15*oOoMaDaoZzZ	331	0	94	22	7	22	7
2	142	16*BecauseImStupid	227	0	95	15	11	8	8
2	143	39*XthaolamdieuX	238	0	90	16	12	4	6
2	144	39*zzMuoiXiViVuzz	287	0	91	9	0	9	0
2	145	06*boinhangheo	263	0	93	20	11	5	4
2	146	20*NhauKhong	242	0	93	27	22	3	6
2	147	17*ColgateMaxFresh	221	0	97	10	11	5	4
2	148	17*QNIoNhokGaruPDK	316	0	92	18	4	7	2
2	149	50*ThiÕuGiaL¹nhLïng	283	0	99	17	6	17	6
2	150	02*ductien1011dx	311	0	98	92	78	36	28
2	151	08*S2Happyday	231	0	90	11	8	3	6
2	152	89*NamCungLinhPhong	307	0	99	16	5	6	4
2	153	90*KimMauSuVuong	339	0	94	22	7	13	7
2	154	70*xICatBuiIx	238	0	90	14	10	5	4
2	155	20*CuångDao	243	0	91	12	7	7	4
2	156	23*oS2oMjnh§¹t	272	0	90	14	7	4	5
2	157	20*1§aoBÓ§Çu	253	0	92	22	19	6	3
2	158	08*1PChayVoChemDai	333	0	98	47	27	6	3
2	159	90*§åLong§ao	272	0	93	40	33	36	32
2	160	02*KiepNgheoOmHan	208	0	93	11	12	11	12
2	161	90*xxxTLDxxx	186	0	90	9	10	3	6
2	162	07*0omavuongkro0	227	0	93	7	3	7	3
2	163	24*ZoZNghiaHeRoZoZ	198	0	96	9	8	9	8
2	164	89*KuNam999999999v	310	0	90	31	18	22	14
2	165	02*zzzCùcKúTîn	267	0	95	20	13	6	3
2	166	12*Thiªn§ÞaH÷uT×nh	196	0	91	5	4	5	4
3	1	03*VIPPoseidon	375	380	98	115	69	16	12
3	2	08*iiHDx981	376	355	91	100	72	27	21
3	3	04*DoanThienBao	354	355	97	75	47	5	4
3	4	03*o0Kh«ngYªu0o	368	325	92	88	64	12	5
3	5	35*1StzTroVeCatBuiz	289	300	97	30	22	5	4
3	6	16*DeleteToYes	299	300	94	68	39	8	12
3	7	63*ooHamburger	376	290	94	156	107	11	7
3	8	07*DauTroCxx9Cham	308	290	96	69	48	4	5
3	9	50*danhthemconnua	255	290	94	41	35	2	7
3	10	09*iliYugoS2Yuri	334	275	97	45	28	9	8
3	11	09*1stTroVezMH	274	250	99	59	50	4	5
3	12	39*GDzZx2CaSa	333	240	92	49	33	8	8
3	13	07*S2FoReVer	293	240	99	37	25	6	3
3	14	08*Th¸iS¬nB¾c§Èu	282	230	99	137	119	63	59
3	15	16*tamquocchi	353	225	99	49	30	16	11
3	16	07*§¹iS­Xèn	258	215	97	34	30	5	3
3	17	08*iS2iDongDong	294	210	99	35	27	16	14
3	18	16*iGhostPrince	277	210	99	53	40	6	4
3	19	17*NTTUniversity	258	200	95	75	65	21	25
3	20	23*VampireDiaries	275	200	98	56	46	10	9
3	21	12*xXxVuaPhaHoai	289	200	96	70	63	5	5
3	22	29*1StzTroVeCatBuiz	280	200	97	23	14	4	5
3	23	13*0o0DnINOMAX0o0	306	200	98	163	132	7	6
3	24	21*Anh®·trël¹i	288	200	92	34	21	5	4
3	25	68*xXxVuaPhaiHoai	305	200	96	75	68	5	4
3	26	15*StickMan	309	200	99	70	54	5	5
3	27	33*GxKyTaiDongGach	311	200	98	101	84	7	3
3	28	02*o0TLTdalat0o	327	200	97	90	66	21	18
3	29	25*ArenaTachibana	281	200	91	30	29	7	5
3	30	13*BrotherBeerTLTzz	329	190	99	33	14	6	3
3	31	20*S2oMyLifeLonely	284	190	93	35	24	5	7
3	32	06*VuaPKSUTHUC	260	190	99	56	47	6	4
3	33	19*S¶nH«i	258	185	96	35	29	5	4
3	34	14*ZaTruTri	342	185	99	133	108	41	38
3	35	01*93HyKonGaNay	321	185	99	52	40	7	3
3	36	25*4eziPTAiz2k13	275	185	96	41	28	8	11
3	37	19*1stBullue	278	180	93	49	47	6	5
3	38	20*MrNo1ThanhNam	325	180	99	172	148	7	5
3	39	09*CoGiaoThaoVN	378	180	98	65	41	33	25
3	40	09*AcEzzVLChinSuz	267	180	97	40	29	3	7
3	41	16*SoDaCoCa	297	175	99	30	16	6	8
3	42	16*ooForeverAlone	314	170	96	45	28	6	3
3	43	13*Jx2PhaKinhHon	245	170	93	50	41	5	6
3	44	12*XxnhataodaytienO	260	170	92	43	37	7	2
3	45	20*JenyFerTuyÕt§ªm	323	165	97	52	39	5	4
3	46	63*ABCzToiYeuz76	279	165	99	28	20	10	9
3	47	33*zzNgoiXomCuToHan	266	160	98	66	57	16	21
3	48	03*jxNgoiXomCuToHan	336	160	98	93	75	26	18
3	49	08*OmBomTuSat	310	160	98	69	56	4	5
3	50	90*IzTamTh¸iTöz	268	155	99	37	26	8	3
3	51	03*oUSAoVagabondz	320	155	92	50	37	6	3
3	52	03*AmaLipet	274	155	90	25	14	4	5
3	53	90*oIoGiotLeSauoIo	295	155	92	45	38	6	3
3	54	19*toanthangai1	306	155	91	24	15	4	5
3	55	13*XoThÝch§ñThøoX	250	155	92	46	54	6	3
3	56	09*chaugiakiet25	295	155	90	47	32	6	3
3	57	09*oS2oAnMinh	320	155	97	59	46	5	4
3	58	20*o0oLNLo0o	276	150	91	34	26	4	5
3	59	06*TL©mTr­îngKïi	252	145	93	40	34	6	3
3	60	20*PhaRaOnII	322	145	98	41	29	6	3
3	61	09*S2AnhEm	318	145	96	34	23	11	11
3	62	20*z4zThieuLamT	277	140	91	32	21	5	4
3	63	16*IxISexyBoyIxI	244	140	91	19	24	4	5
3	64	03*iIiMarky	277	135	99	30	23	7	5
3	65	09*ooooMrCat	262	130	99	31	29	5	4
3	66	20*zZHrChi	258	120	99	23	17	5	4
3	67	19*zQuyenCuoc009z	324	100	99	86	65	8	5
3	68	08*ooAnh5	373	100	94	90	56	10	6
3	69	63*iS2CongCoi	310	100	91	46	43	8	8
3	70	20*PhaRaOn	266	100	94	41	28	3	6
3	71	50*oZoCanhSat113oZo	318	100	97	34	22	10	5
3	72	32*zzMrTrung	313	100	95	58	40	8	1
3	73	90*FAMosChiiNo	247	100	90	30	23	2	7
3	74	06*boybuoncodon	297	100	92	26	13	5	4
3	75	01*s2TruongTieuPham	255	100	91	35	27	1	8
3	76	07*xMêBeo	337	100	96	32	15	11	10
3	77	73*zNongDanChoiVLz	303	100	95	39	28	9	8
3	78	11*oIoChjmSÎSayN¾ng	265	100	92	13	7	6	3
3	79	24*iXixCuLiiXi	265	100	96	54	41	5	5
3	80	89*Caller	265	100	93	41	30	4	6
3	81	06*IZkenvin	262	100	97	41	32	3	6
3	82	02*MotBanNuGiauTrym	262	100	98	25	16	3	6
3	83	89*ZzCaSaVoDoiZzoo	253	90	99	45	38	4	6
3	84	07*ZzMerceDesSLR	270	90	92	17	9	6	8
3	85	32*MinhS¬n11	257	90	91	15	11	7	2
3	86	04*zIzLoveAlice	312	90	95	38	21	17	17
3	87	06*ZzB¹chNgäc§­êng	271	90	91	16	9	5	4
3	88	33*zCamTruongCaSaz	330	90	97	27	13	19	11
3	89	07*TiÓuB¸V­¬ng9x	273	90	92	42	32	5	4
3	90	14*AcEzzVLChinSu	321	90	97	37	21	16	11
3	91	03*KMiSieuXayDa	269	90	96	32	19	3	6
3	92	12*24hAnhDutVao	272	85	93	56	48	6	3
3	93	02*zConCñaPhËt	292	85	81	14	5	8	1
3	94	17*o0oóttýo0o	244	85	93	38	32	4	5
3	95	16*m0tphatl3t	313	85	95	51	30	5	5
3	96	08*xX9ChuChym	314	85	96	37	23	4	5
3	97	09*zHoAngTuMap	303	85	97	49	35	14	12
3	98	22*oITruongVoKy	286	85	92	34	26	6	3
3	99	63*xDameXongJong	290	85	96	16	7	5	4
3	100	02*zTLzTungJun	305	85	99	28	16	15	12
3	101	13*izPeKhoeZi	289	85	94	42	34	3	6
3	102	26*Th­SinhB¸nVµng	276	85	93	28	19	10	8
3	103	06*DaiKaGialong	263	85	90	21	12	6	3
3	104	02*xzHoangDiepzx	275	80	96	22	11	8	6
3	105	19*SeaSparrow	260	80	96	16	8	6	5
3	106	20*SuperSoi	292	80	95	41	32	5	4
3	107	20*IzKenDu	347	80	98	23	8	17	7
3	108	08*Ti3uPhamzZz	303	75	98	49	36	15	15
3	109	03*izG9iiAnonymous	372	75	95	35	7	8	1
3	110	16*LeeDongChun	267	75	90	18	11	3	7
3	111	16*oNeiRus	294	70	94	15	4	6	3
3	112	08*zBJoLocCocDaiSu	368	70	94	53	18	11	3
3	113	17*S2z§¹iS­MªG¸izZ	256	70	96	13	7	7	2
3	114	03*anhdayvolamgavai	261	70	97	27	22	5	4
3	115	33*KAkahãycùn	260	65	95	15	18	7	2
3	116	08*o0oMrKhango0o	265	65	91	38	31	3	6
3	117	25*iiSvTi3uSuPhu	363	60	83	55	29	10	2
3	118	20*ooPTA2K13oo	336	55	95	27	12	11	8
3	119	07*oZzL·ngTöSÇuzZo	256	55	97	46	40	7	2
3	120	16*vnFacebook	280	50	93	14	5	7	2
3	121	07*KcvPervertMonk	315	0	97	42	29	7	3
3	122	68*zTNzMrBoGia	282	0	96	14	6	5	5
3	123	02*IoNg¸o	269	0	96	8	1	8	1
3	124	32*izNgoiXomCuToHan	293	0	98	38	28	31	27
3	125	19*HPzzzKeny	273	0	90	8	1	8	1
3	126	43*sWonBin	263	0	94	7	2	7	2
3	127	03*1chiliadoi	249	0	90	13	6	6	3
3	128	02*1stTuanPN	305	0	96	32	18	6	4
3	129	23*thaiphongtoan1	265	0	92	23	18	7	2
3	130	08*ChuétNh¾t	300	0	99	14	2	14	2
3	131	70*iiiCoreI7iii	283	0	98	33	25	7	10
3	132	06*OxGiangTien	280	0	90	14	4	14	4
3	133	03*lyhoangPRoFF	270	0	92	31	23	6	7
3	134	09*xzTaiTieuTuyetxz	281	0	98	10	0	10	0
3	135	26*iSvTi3uSuPhu	281	0	96	36	25	4	5
3	136	33*RuouXZ	319	0	99	67	46	12	9
3	137	50*QuanNgùThien	267	0	91	30	22	30	22
3	138	12*zxTaT0nxz	251	0	98	24	17	18	17
3	139	90*JAVoChÝpCuång	256	0	91	32	26	32	26
3	140	09*Jx2Yasuo	331	0	93	29	10	10	9
3	141	14*CuiBapTLTo0o	312	0	98	32	15	7	5
3	142	06*zNhãkBÊtCÇn§êi	287	0	94	34	22	9	2
3	143	39*CöuKiÕmNhÊtKÝch	344	0	99	31	16	8	1
3	144	02*D0oH0agVinho0C	279	0	97	22	12	18	11
3	145	02*iS2TimLaiGiacMo	248	0	95	8	1	8	1
3	146	17*oS2oWhyNot	286	0	94	24	22	5	4
3	147	01*oo0ThanhLong0oo	269	0	92	22	14	6	5
3	148	09*MrKhaDepTrai	302	0	98	31	14	7	6
3	149	07*Z0iavaochua0Z	251	0	92	8	1	8	1
3	150	26*iiiSvTi3uSuPhu	308	0	99	43	27	3	6
3	151	16*ZzChayzZ	274	0	99	18	12	7	2
3	152	16*MrGaoVang	326	0	96	18	5	16	5
3	153	19*zGiaNgheoTcz	273	0	95	46	38	5	4
3	154	08*L0ngTieuTu	264	0	90	25	20	19	19
3	155	63*o0oOngGiaxiteen	257	0	91	15	10	13	6
3	156	08*OmCuaNgayHomQa	264	0	99	28	17	7	2
3	157	07*ThuongKhongLinh	253	0	91	8	1	8	1
3	158	02*§¹iS­CÇmTr­îng	253	0	90	7	2	7	2
3	159	21*4oKULLoForever	293	0	95	17	6	6	3
3	160	11*No1CheMzGio	269	0	91	20	11	15	6
3	161	22*iiiiQueToiFC36	264	0	91	12	7	7	2
3	162	01*ZzALitXangDerZz	277	0	99	9	0	9	0
3	163	35*TLTTeLeTeLe	324	0	97	15	3	15	3
3	164	24*QfxxMaria0zawa	341	0	99	17	0	16	0
3	165	22*DaiKaLop1a	271	0	91	8	1	8	1
3	166	03*iSingTLT	288	0	99	30	23	7	2
3	167	03*zHiBoyZin	318	0	90	92	77	6	4
3	168	19*oooMïaL¸Tµn	256	0	91	16	10	11	7
3	169	13*zHuyenThoaiTLT	271	0	97	14	7	12	7
3	170	11*zMagicWand	296	0	97	15	4	8	1
3	171	02*oHoBOVOTUIoHo	312	0	96	19	7	6	5
3	172	90*TruyÒnThuyÕtTLT	297	0	93	10	2	9	0
3	173	11*KhongCo	310	0	99	17	3	17	3
3	174	07*IzTiÓuS­PhôzI	273	0	90	9	0	9	0
3	175	50*DoiNoVe	263	0	95	7	2	7	2
3	176	16*zIzThanhAo	287	0	98	21	13	11	3
3	177	12*oOxSuperManxOo	278	0	91	15	5	7	4
3	178	32*iiXchinsuXiiTLT	261	0	95	15	10	5	4
3	179	02*NinePisf	270	0	99	39	33	21	16
3	180	90*OoNhoxaxoO	258	0	91	20	11	10	5
3	181	19*MrMaCaRong	301	0	96	15	3	15	3
3	182	07*OzTr­îngH­V«z0	272	0	96	8	1	8	1
3	183	50*iiiCrazyKula	263	0	90	19	11	8	1
3	184	03*ZzBèpCuTrôTr×zZ	271	0	90	8	1	8	1
3	185	89*NoiAyTaTimVe	275	0	97	21	13	5	4
3	186	70*xxxHxHxxx	276	0	91	19	13	3	6
3	187	03*ZzoChienThanozZ	328	0	94	60	40	13	8
3	188	73*o0TieuLongz	275	0	94	15	5	6	3
3	189	91*ZxBoyNgheoxz	269	0	99	18	11	11	8
4	1	63*iIxNinJaRua	401	385	94	75	33	8	3
4	2	07*1stHanhS2Yen	392	340	99	91	53	11	2
4	3	03*Jx2iliKarik	390	340	99	228	190	63	51
4	4	17*V«H×nhQuyÒn	324	300	99	47	26	6	3
4	5	68*xTxxTracLongxLK	328	300	96	63	37	4	5
4	6	15*oS2oTaySoBaVuong	333	300	99	101	79	43	39
4	7	25*ADuVactTutQuan	347	300	98	93	76	7	4
4	8	09*zZGaYeuVit	356	300	98	133	91	8	6
4	9	14*zN4zTizan	450	290	89	141	94	43	29
4	10	19*oIoKenny	327	290	97	45	28	5	4
4	11	50*ZzPigGurazzzz	360	285	99	119	85	30	25
4	12	02*IoGodWarZ	362	280	96	166	121	14	11
4	13	33*ZzMcChuTieuzZ	320	270	96	46	32	5	4
4	14	07*S2PeLeNo1S2	353	270	92	63	39	6	3
4	15	26*iNDHzBoGia	425	265	99	88	50	20	10
4	16	08*oHHoOverLOVE	366	265	97	56	26	16	13
4	17	02*iiS2HetRoi	389	260	99	196	162	53	48
4	18	06*xlxxBoGia	394	255	99	67	40	19	12
4	19	35*iizMTBeer	347	250	99	34	16	7	3
4	20	07*iiizBadBoy	381	250	96	66	28	7	3
4	21	07*Jx2GaPKTLQ	351	240	96	80	57	6	3
4	22	08*0oKnello0	355	240	96	133	104	26	22
4	23	50*zIQuanUnoIz	329	235	97	30	16	8	6
4	24	33*DragonKnightMT	320	225	98	56	45	5	4
4	25	07*XzXThiEnBa0XzX	340	220	98	97	76	17	13
4	26	90*Fianyosha	322	215	93	75	66	6	3
4	27	12*zIzPhuDu	320	205	98	98	84	6	4
4	28	12*izG9zSoiBuonz	360	200	99	66	41	7	4
4	29	39*BMTiStupidCatz	333	200	99	90	63	7	6
4	30	33*zTzThaoDepTraii	333	200	99	137	111	5	4
4	31	73*oNDoCaoTang	316	190	91	56	42	6	6
4	32	23*oIoLongTamoIo	348	190	96	53	33	10	6
4	33	22*xVoTinhx	318	190	95	40	24	6	3
4	34	32*zooduongquazoo	317	190	95	66	44	7	8
4	35	11*iPKiChjnhChjen	334	190	93	67	45	7	4
4	36	71*zIoTheFirst	323	190	90	50	34	6	3
4	37	35*izS2PeLeNo1	319	185	91	49	33	4	5
4	38	14*izG9iShiRo	338	180	99	83	63	6	3
4	39	91*PkoVanNhoEm	330	175	99	100	86	10	6
4	40	50*Jx2RedMoon	363	175	99	140	119	29	24
4	41	03*izzDuyenPhanz	320	175	96	120	103	14	13
4	42	16*LangTuDaoHoa	307	170	98	100	87	5	6
4	43	89*zIchupBaChupIz	347	170	90	32	15	6	3
4	44	16*zFILzSnowRainny	316	170	97	64	50	5	4
4	45	63*iS2iDsChinaPk981	330	170	99	72	55	11	8
4	46	12*iPeTapSut	324	165	99	117	97	18	17
4	47	71*JimmyTran	359	160	90	84	64	7	2
4	48	71*xHungDepTraix	322	160	93	37	23	5	4
4	49	26*TzzGioLuaQuaKhe	333	160	99	68	44	7	2
4	50	08*IoLangTuPhieuBac	344	155	99	60	40	5	4
4	51	90*IIoSutVoTinhTD	386	155	89	58	37	24	16
4	52	02*zS2zRy0nzS2z	334	150	99	111	89	30	23
4	53	71*zII404NotFound	314	150	99	42	30	7	7
4	54	14*zN4zCay7Mon	337	150	98	74	56	56	48
4	55	26*zzPkzChiSutVAC	325	150	99	77	58	16	10
4	56	12*LizKang	328	150	96	44	34	10	9
4	57	16*iXoaDyKyUc	335	145	99	43	27	10	8
4	58	63*oIoSaoBangKhoc	330	145	95	94	77	33	28
4	59	17*iZzDaiKadiINOVA	307	145	98	54	42	7	6
4	60	08*MapCuaNgayHomQa	363	140	98	45	27	7	3
4	61	14*zN4zKaido	327	140	98	71	55	22	20
4	62	03*BHzzNhjnPhaiSok	354	140	98	74	54	10	6
4	63	16*IDiegoMaradona	322	140	98	50	36	6	3
4	64	03*zfZftfZBoyCalvin	336	135	99	98	68	7	3
4	65	08*SatThuMienTay	360	125	94	42	23	15	10
4	66	39*JxDlangtu	332	125	90	35	19	7	2
4	67	12*zoThaiThinh2012	323	125	97	100	81	9	8
4	68	03*zzS2zSadAlone	327	125	99	61	44	9	9
4	69	08*XICHUMTEO	307	120	95	32	18	7	5
4	70	16*oKingComeBAck	319	115	99	92	75	11	7
4	71	26*izxCongTuNgheo	326	100	99	61	42	7	3
4	72	20*ixzCongTuNgheo	325	100	99	53	39	12	9
4	73	16*iDonCaTaiTu	324	100	96	46	19	7	5
4	74	12*izG9iiMindfreaK	331	100	99	63	48	12	10
4	75	11*HITMANSHAOLlN	348	100	97	31	7	7	2
4	76	03*iYSLzLionWind	450	100	99	39	8	21	5
4	77	71*zIIMrZing	348	100	93	31	13	11	6
4	78	06*NDHizAiDes	343	100	99	45	27	10	8
4	79	73*IzVojVang	315	100	99	75	58	8	8
4	80	20*oIiiHuyetMaCuoc	307	100	94	38	21	5	5
4	81	03*zxGaTapSutxz	378	100	99	109	59	8	1
4	82	10*BaByLoLem250320	331	100	99	37	19	5	4
4	83	24*O0TomMyWang	310	100	96	58	41	6	3
4	84	06*IoHoaVoKhuyet2	346	100	99	111	87	6	3
4	85	23*NganNoiNhoDenEm	346	100	97	43	24	6	3
4	86	50*OoLyTjeulOng	355	100	94	52	30	6	3
4	87	20*ChiYeuMinhEmQN	308	90	99	30	18	9	7
4	88	03*iYSLxBeCo	335	90	98	58	36	6	3
4	89	15*PKoVuiLaChinhoFA	311	90	99	81	68	29	28
4	90	63*DaiPhong	312	90	92	22	7	6	4
4	91	68*GLzStopLoveMeFA	322	90	99	60	42	5	4
4	92	12*IzCanMotBoVaiZz	325	90	95	37	24	7	2
4	93	39*oOoQu©nB¶ooOo	315	90	90	50	38	5	4
4	94	09*1xZHuongSoai	308	90	95	37	25	14	14
4	95	19*FAzIzNgayTroLai	312	90	96	25	10	5	4
4	96	89*zSLzChanCut	321	90	94	60	39	8	4
4	97	68*iTNzVoTinh	335	90	98	31	17	6	3
4	98	03*iTNzQKzFriezazz	385	85	96	65	37	18	10
4	99	14*AcEzSeanSH150	314	85	99	30	17	8	6
4	100	90*JAVoBÐKháe6868	312	85	91	15	4	8	1
4	101	73*zKaChunSanz	308	85	94	29	18	17	10
